archivo,conf_def,max_dudosa,aceptada,tp,fp,fn,def_real,def_pred,ocde_real,ocde_pred
T10_d05_072_a_1_jpg.rf.76IYcRXPOXhDGlLtxf1n.jpg,0.5,0.1,1,0,0,39627,39627,0,2,0
T10_d05_072_a_1_jpg.rf.76IYcRXPOXhDGlLtxf1n.jpg,0.5,0.25,1,0,0,39627,39627,0,2,0
T10_d05_072_a_1_jpg.rf.76IYcRXPOXhDGlLtxf1n.jpg,0.5,0.5,1,0,0,39627,39627,0,2,0
T10_d05_072_a_1_jpg.rf.76IYcRXPOXhDGlLtxf1n.jpg,0.5,1.0,1,0,0,39627,39627,0,2,0
T10_d05_186_b_1_jpg.rf.yyFgHNjWuF9oDQbm9B0Q.jpg,0.15,0.0,0,22011,21714,17616,39627,43725,2,2
T10_d05_186_b_1_jpg.rf.yyFgHNjWuF9oDQbm9B0Q.jpg,0.15,0.1,0,22011,21714,17616,39627,43725,2,2
T10_d05_186_b_1_jpg.rf.yyFgHNjWuF9oDQbm9B0Q.jpg,0.15,0.25,0,22011,21714,17616,39627,43725,2,2
T10_d05_186_b_1_jpg.rf.yyFgHNjWuF9oDQbm9B0Q.jpg,0.15,0.5,0,22011,21714,17616,39627,43725,2,2
T10_d05_186_b_1_jpg.rf.yyFgHNjWuF9oDQbm9B0Q.jpg,0.15,1.0,1,22011,21714,17616,39627,43725,2,2
T10_d05_186_b_1_jpg.rf.yyFgHNjWuF9oDQbm9B0Q.jpg,0.2,0.0,0,22011,21714,17616,39627,43725,2,2
T10_d05_186_b_1_jpg.rf.yyFgHNjWuF9oDQbm9B0Q.jpg,0.2,0.1,0,22011,21714,17616,39627,43725,2,2
T10_d05_186_b_1_jpg.rf.yyFgHNjWuF9oDQbm9B0Q.jpg,0.2,0.25,0,22011,21714,17616,39627,43725,2,2
T10_d05_186_b_1_jpg.rf.yyFgHNjWuF9oDQbm9B0Q.jpg,0.2,0.5,0,22011,21714,17616,39627,43725,2,2
T10_d05_186_b_1_jpg.rf.yyFgHNjWuF9oDQbm9B0Q.jpg,0.2,1.0,1,22011,21714,17616,39627,43725,2,2
T10_d05_186_b_1_jpg.rf.yyFgHNjWuF9oDQbm9B0Q.jpg,0.25,0.0,0,22011,21714,17616,39627,43725,2,2
T10_d05_186_b_1_jpg.rf.yyFgHNjWuF9oDQbm9B0Q.jpg,0.25,0.1,0,22011,21714,17616,39627,43725,2,2
T10_d05_186_b_1_jpg.rf.yyFgHNjWuF9oDQbm9B0Q.jpg,0.25,0.25,0,22011,21714,17616,39627,43725,2,2
T10_d05_186_b_1_jpg.rf.yyFgHNjWuF9oDQbm9B0Q.jpg,0.25,0.5,0,22011,21714,17616,39627,43725,2,2
T10_d05_186_b_1_jpg.rf.yyFgHNjWuF9oDQbm9B0Q.jpg,0.25,1.0,1,22011,21714,17616,39627,43725,2,2
T10_d05_186_b_1_jpg.rf.yyFgHNjWuF9oDQbm9B0Q.jpg,0.3,0.0,0,22011,21714,17616,39627,43725,2,2
T10_d05_186_b_1_jpg.rf.yyFgHNjWuF9oDQbm9B0Q.jpg,0.3,0.1,0,22011,21714,17616,39627,43725,2,2
T10_d05_186_b_1_jpg.rf.yyFgHNjWuF9oDQbm9B0Q.jpg,0.3,0.25,0,22011,21714,17616,39627,43725,2,2
T10_d05_186_b_1_jpg.rf.yyFgHNjWuF9oDQbm9B0Q.jpg,0.3,0.5,0,22011,21714,17616,39627,43725,2,2
T10_d05_186_b_1_jpg.rf.yyFgHNjWuF9oDQbm9B0Q.jpg,0.3,1.0,1,22011,21714,17616,39627,43725,2,2
T10_d05_186_b_1_jpg.rf.yyFgHNjWuF9oDQbm9B0Q.jpg,0.4,0.0,1,3929,0,35698,39627,3929,2,0
T10_d05_186_b_1_jpg.rf.yyFgHNjWuF9oDQbm9B0Q.jpg,0.4,0.1,1,3929,0,35698,39627,3929,2,0
T10_d05_186_b_1_jpg.rf.yyFgHNjWuF9oDQbm9B0Q.jpg,0.4,0.25,1,3929,0,35698,39627,3929,2,0
T10_d05_186_b_1_jpg.rf.yyFgHNjWuF9oDQbm9B0Q.jpg,0.4,0.5,1,3929,0,35698,39627,3929,2,0
T10_d05_186_b_1_jpg.rf.yyFgHNjWuF9oDQbm9B0Q.jpg,0.4,1.0,1,3929,0,35698,39627,3929,2,0
T10_d05_186_b_1_jpg.rf.yyFgHNjWuF9oDQbm9B0Q.jpg,0.5,0.0,1,3929,0,35698,39627,3929,2,0
T10_d05_186_b_1_jpg.rf.yyFgHNjWuF9oDQbm9B0Q.jpg,0.5,0.1,1,3929,0,35698,39627,3929,2,0
T10_d05_186_b_1_jpg.rf.yyFgHNjWuF9oDQbm9B0Q.jpg,0.5,0.25,1,3929,0,35698,39627,3929,2,0
T10_d05_186_b_1_jpg.rf.yyFgHNjWuF9oDQbm9B0Q.jpg,0.5,0.5,1,3929,0,35698,39627,3929,2,0
T10_d05_186_b_1_jpg.rf.yyFgHNjWuF9oDQbm9B0Q.jpg,0.5,1.0,1,3929,0,35698,39627,3929,2,0
T10_d05_310_b_1_jpg.rf.UtUxNj1sqmzeTfPFU28T.jpg,0.15,0.0,0,3568,789,246,3814,4357,0,0
T10_d05_310_b_1_jpg.rf.UtUxNj1sqmzeTfPFU28T.jpg,0.15,0.1,0,3568,789,246,3814,4357,0,0
T10_d05_310_b_1_jpg.rf.UtUxNj1sqmzeTfPFU28T.jpg,0.15,0.25,0,3568,789,246,3814,4357,0,0
T10_d05_310_b_1_jpg.rf.UtUxNj1sqmzeTfPFU28T.jpg,0.15,0.5,0,3568,789,246,3814,4357,0,0
T10_d05_310_b_1_jpg.rf.UtUxNj1sqmzeTfPFU28T.jpg,0.15,1.0,1,3568,789,246,3814,4357,0,0
T10_d05_310_b_1_jpg.rf.UtUxNj1sqmzeTfPFU28T.jpg,0.2,0.0,0,3568,789,246,3814,4357,0,0
T10_d05_310_b_1_jpg.rf.UtUxNj1sqmzeTfPFU28T.jpg,0.2,0.1,0,3568,789,246,3814,4357,0,0
T10_d05_310_b_1_jpg.rf.UtUxNj1sqmzeTfPFU28T.jpg,0.2,0.25,0,3568,789,246,3814,4357,0,0
T10_d05_310_b_1_jpg.rf.UtUxNj1sqmzeTfPFU28T.jpg,0.2,0.5,0,3568,789,246,3814,4357,0,0
T10_d05_310_b_1_jpg.rf.UtUxNj1sqmzeTfPFU28T.jpg,0.2,1.0,1,3568,789,246,3814,4357,0,0
T10_d05_310_b_1_jpg.rf.UtUxNj1sqmzeTfPFU28T.jpg,0.25,0.0,0,3568,789,246,3814,4357,0,0
T10_d05_310_b_1_jpg.rf.UtUxNj1sqmzeTfPFU28T.jpg,0.25,0.1,0,3568,789,246,3814,4357,0,0
T10_d05_310_b_1_jpg.rf.UtUxNj1sqmzeTfPFU28T.jpg,0.25,0.25,0,3568,789,246,3814,4357,0,0
T10_d05_310_b_1_jpg.rf.UtUxNj1sqmzeTfPFU28T.jpg,0.25,0.5,0,3568,789,246,3814,4357,0,0
T10_d05_310_b_1_jpg.rf.UtUxNj1sqmzeTfPFU28T.jpg,0.25,1.0,1,3568,789,246,3814,4357,0,0
T10_d05_310_b_1_jpg.rf.UtUxNj1sqmzeTfPFU28T.jpg,0.3,0.0,1,0,0,3814,3814,0,0,0
T10_d05_310_b_1_jpg.rf.UtUxNj1sqmzeTfPFU28T.jpg,0.3,0.1,1,0,0,3814,3814,0,0,0
T10_d05_310_b_1_jpg.rf.UtUxNj1sqmzeTfPFU28T.jpg,0.3,0.25,1,0,0,3814,3814,0,0,0
T10_d05_310_b_1_jpg.rf.UtUxNj1sqmzeTfPFU28T.jpg,0.3,0.5,1,0,0,3814,3814,0,0,0
T10_d05_310_b_1_jpg.rf.UtUxNj1sqmzeTfPFU28T.jpg,0.3,1.0,1,0,0,3814,3814,0,0,0
T10_d05_310_b_1_jpg.rf.UtUxNj1sqmzeTfPFU28T.jpg,0.4,0.0,1,0,0,3814,3814,0,0,0
T10_d05_310_b_1_jpg.rf.UtUxNj1sqmzeTfPFU28T.jpg,0.4,0.1,1,0,0,3814,3814,0,0,0
T10_d05_310_b_1_jpg.rf.UtUxNj1sqmzeTfPFU28T.jpg,0.4,0.25,1,0,0,3814,3814,0,0,0
T10_d05_310_b_1_jpg.rf.UtUxNj1sqmzeTfPFU28T.jpg,0.4,0.5,1,0,0,3814,3814,0,0,0
T10_d05_310_b_1_jpg.rf.UtUxNj1sqmzeTfPFU28T.jpg,0.4,1.0,1,0,0,3814,3814,0,0,0
T10_d05_310_b_1_jpg.rf.UtUxNj1sqmzeTfPFU28T.jpg,0.5,0.0,1,0,0,3814,3814,0,0,0
T10_d05_310_b_1_jpg.rf.UtUxNj1sqmzeTfPFU28T.jpg,0.5,0.1,1,0,0,3814,3814,0,0,0
T10_d05_310_b_1_jpg.rf.UtUxNj1sqmzeTfPFU28T.jpg,0.5,0.25,1,0,0,3814,3814,0,0,0
T10_d05_310_b_1_jpg.rf.UtUxNj1sqmzeTfPFU28T.jpg,0.5,0.5,1,0,0,3814,3814,0,0,0
T10_d05_310_b_1_jpg.rf.UtUxNj1sqmzeTfPFU28T.jpg,0.5,1.0,1,0,0,3814,3814,0,0,0
T10_d05_385_a_1_jpg.rf.G8yjDIwuu2DR7PZzUtqJ.jpg,0.15,0.0,1,11153,822,302,11455,11975,1,1
T10_d05_385_a_1_jpg.rf.G8yjDIwuu2DR7PZzUtqJ.jpg,0.15,0.1,1,11153,822,302,11455,11975,1,1
T10_d05_385_a_1_jpg.rf.G8yjDIwuu2DR7PZzUtqJ.jpg,0.15,0.25,1,11153,822,302,11455,11975,1,1
T10_d05_385_a_1_jpg.rf.G8yjDIwuu2DR7PZzUtqJ.jpg,0.15,0.5,1,11153,822,302,11455,11975,1,1
T10_d05_385_a_1_jpg.rf.G8yjDIwuu2DR7PZzUtqJ.jpg,0.15,1.0,1,11153,822,302,11455,11975,1,1
T10_d05_385_a_1_jpg.rf.G8yjDIwuu2DR7PZzUtqJ.jpg,0.2,0.0,1,11153,822,302,11455,11975,1,1
T10_d05_385_a_1_jpg.rf.G8yjDIwuu2DR7PZzUtqJ.jpg,0.2,0.1,1,11153,822,302,11455,11975,1,1
T10_d05_385_a_1_jpg.rf.G8yjDIwuu2DR7PZzUtqJ.jpg,0.2,0.25,1,11153,822,302,11455,11975,1,1
T10_d05_385_a_1_jpg.rf.G8yjDIwuu2DR7PZzUtqJ.jpg,0.2,0.5,1,11153,822,302,11455,11975,1,1
T10_d05_385_a_1_jpg.rf.G8yjDIwuu2DR7PZzUtqJ.jpg,0.2,1.0,1,11153,822,302,11455,11975,1,1
T10_d05_385_a_1_jpg.rf.G8yjDIwuu2DR7PZzUtqJ.jpg,0.25,0.0,1,11153,822,302,11455,11975,1,1
T10_d05_385_a_1_jpg.rf.G8yjDIwuu2DR7PZzUtqJ.jpg,0.25,0.1,1,11153,822,302,11455,11975,1,1
T10_d05_385_a_1_jpg.rf.G8yjDIwuu2DR7PZzUtqJ.jpg,0.25,0.25,1,11153,822,302,11455,11975,1,1
T10_d05_385_a_1_jpg.rf.G8yjDIwuu2DR7PZzUtqJ.jpg,0.25,0.5,1,11153,822,302,11455,11975,1,1
T10_d05_385_a_1_jpg.rf.G8yjDIwuu2DR7PZzUtqJ.jpg,0.25,1.0,1,11153,822,302,11455,11975,1,1
T10_d05_385_a_1_jpg.rf.G8yjDIwuu2DR7PZzUtqJ.jpg,0.3,0.0,1,11153,822,302,11455,11975,1,1
T10_d05_385_a_1_jpg.rf.G8yjDIwuu2DR7PZzUtqJ.jpg,0.3,0.1,1,11153,822,302,11455,11975,1,1
T10_d05_385_a_1_jpg.rf.G8yjDIwuu2DR7PZzUtqJ.jpg,0.3,0.25,1,11153,822,302,11455,11975,1,1
T10_d05_385_a_1_jpg.rf.G8yjDIwuu2DR7PZzUtqJ.jpg,0.3,0.5,1,11153,822,302,11455,11975,1,1
T10_d05_385_a_1_jpg.rf.G8yjDIwuu2DR7PZzUtqJ.jpg,0.3,1.0,1,11153,822,302,11455,11975,1,1
T10_d05_385_a_1_jpg.rf.G8yjDIwuu2DR7PZzUtqJ.jpg,0.4,0.0,1,11153,822,302,11455,11975,1,1
T10_d05_385_a_1_jpg.rf.G8yjDIwuu2DR7PZzUtqJ.jpg,0.4,0.1,1,11153,822,302,11455,11975,1,1
T10_d05_385_a_1_jpg.rf.G8yjDIwuu2DR7PZzUtqJ.jpg,0.4,0.25,1,11153,822,302,11455,11975,1,1
T10_d05_385_a_1_jpg.rf.G8yjDIwuu2DR7PZzUtqJ.jpg,0.4,0.5,1,11153,822,302,11455,11975,1,1
T10_d05_385_a_1_jpg.rf.G8yjDIwuu2DR7PZzUtqJ.jpg,0.4,1.0,1,11153,822,302,11455,11975,1,1
T10_d05_385_a_1_jpg.rf.G8yjDIwuu2DR7PZzUtqJ.jpg,0.5,0.0,1,11153,822,302,11455,11975,1,1
T10_d05_385_a_1_jpg.rf.G8yjDIwuu2DR7PZzUtqJ.jpg,0.5,0.1,1,11153,822,302,11455,11975,1,1
T10_d05_385_a_1_jpg.rf.G8yjDIwuu2DR7PZzUtqJ.jpg,0.5,0.25,1,11153,822,302,11455,11975,1,1
T10_d05_385_a_1_jpg.rf.G8yjDIwuu2DR7PZzUtqJ.jpg,0.5,0.5,1,11153,822,302,11455,11975,1,1
T10_d05_385_a_1_jpg.rf.G8yjDIwuu2DR7PZzUtqJ.jpg,0.5,1.0,1,11153,822,302,11455,11975,1,1
T10_d05_398_a_2_jpg.rf.NG0FPuQqTKSfGdnxd0Co.jpg,0.15,0.0,1,20722,626,350,21072,21348,2,2
T10_d05_398_a_2_jpg.rf.NG0FPuQqTKSfGdnxd0Co.jpg,0.15,0.1,1,20722,626,350,21072,21348,2,2
T10_d05_398_a_2_jpg.rf.NG0FPuQqTKSfGdnxd0Co.jpg,0.15,0.25,1,20722,626,350,21072,21348,2,2
T10_d05_398_a_2_jpg.rf.NG0FPuQqTKSfGdnxd0Co.jpg,0.15,0.5,1,20722,626,350,21072,21348,2,2
T10_d05_398_a_2_jpg.rf.NG0FPuQqTKSfGdnxd0Co.jpg,0.15,1.0,1,20722,626,350,21072,21348,2,2
T10_d05_398_a_2_jpg.rf.NG0FPuQqTKSfGdnxd0Co.jpg,0.2,0.0,1,20722,626,350,21072,21348,2,2
T10_d05_398_a_2_jpg.rf.NG0FPuQqTKSfGdnxd0Co.jpg,0.2,0.1,1,20722,626,350,21072,21348,2,2
T10_d05_398_a_2_jpg.rf.NG0FPuQqTKSfGdnxd0Co.jpg,0.2,0.25,1,20722,626,350,21072,21348,2,2
T10_d05_398_a_2_jpg.rf.NG0FPuQqTKSfGdnxd0Co.jpg,0.2,0.5,1,20722,626,350,21072,21348,2,2
T10_d05_398_a_2_jpg.rf.NG0FPuQqTKSfGdnxd0Co.jpg,0.2,1.0,1,20722,626,350,21072,21348,2,2
T10_d05_398_a_2_jpg.rf.NG0FPuQqTKSfGdnxd0Co.jpg,0.25,0.0,1,20722,626,350,21072,21348,2,2
T10_d05_398_a_2_jpg.rf.NG0FPuQqTKSfGdnxd0Co.jpg,0.25,0.1,1,20722,626,350,21072,21348,2,2
T10_d05_398_a_2_jpg.rf.NG0FPuQqTKSfGdnxd0Co.jpg,0.25,0.25,1,20722,626,350,21072,21348,2,2
T10_d05_398_a_2_jpg.rf.NG0FPuQqTKSfGdnxd0Co.jpg,0.25,0.5,1,20722,626,350,21072,21348,2,2
T10_d05_398_a_2_jpg.rf.NG0FPuQqTKSfGdnxd0Co.jpg,0.25,1.0,1,20722,626,350,21072,21348,2,2
T10_d05_398_a_2_jpg.rf.NG0FPuQqTKSfGdnxd0Co.jpg,0.3,0.0,1,20722,626,350,21072,21348,2,2
T10_d05_398_a_2_jpg.rf.NG0FPuQqTKSfGdnxd0Co.jpg,0.3,0.1,1,20722,626,350,21072,21348,2,2
T10_d05_398_a_2_jpg.rf.NG0FPuQqTKSfGdnxd0Co.jpg,0.3,0.25,1,20722,626,350,21072,21348,2,2
T10_d05_398_a_2_jpg.rf.NG0FPuQqTKSfGdnxd0Co.jpg,0.3,0.5,1,20722,626,350,21072,21348,2,2
T10_d05_398_a_2_jpg.rf.NG0FPuQqTKSfGdnxd0Co.jpg,0.3,1.0,1,20722,626,350,21072,21348,2,2
T10_d05_398_a_2_jpg.rf.NG0FPuQqTKSfGdnxd0Co.jpg,0.4,0.0,1,20722,626,350,21072,21348,2,2
T10_d05_398_a_2_jpg.rf.NG0FPuQqTKSfGdnxd0Co.jpg,0.4,0.1,1,20722,626,350,21072,21348,2,2
T10_d05_398_a_2_jpg.rf.NG0FPuQqTKSfGdnxd0Co.jpg,0.4,0.25,1,20722,626,350,21072,21348,2,2
T10_d05_398_a_2_jpg.rf.NG0FPuQqTKSfGdnxd0Co.jpg,0.4,0.5,1,20722,626,350,21072,21348,2,2
T10_d05_398_a_2_jpg.rf.NG0FPuQqTKSfGdnxd0Co.jpg,0.4,1.0,1,20722,626,350,21072,21348,2,2
T10_d05_398_a_2_jpg.rf.NG0FPuQqTKSfGdnxd0Co.jpg,0.5,0.0,1,20722,626,350,21072,21348,2,2
T10_d05_398_a_2_jpg.rf.NG0FPuQqTKSfGdnxd0Co.jpg,0.5,0.1,1,20722,626,350,21072,21348,2,2
T10_d05_398_a_2_jpg.rf.NG0FPuQqTKSfGdnxd0Co.jpg,0.5,0.25,1,20722,626,350,21072,21348,2,2
T10_d05_398_a_2_jpg.rf.NG0FPuQqTKSfGdnxd0Co.jpg,0.5,0.5,1,20722,626,350,21072,21348,2,2
T10_d05_398_a_2_jpg.rf.NG0FPuQqTKSfGdnxd0Co.jpg,0.5,1.0,1,20722,626,350,21072,21348,2,2
T10_d06_018_a_1_jpg.rf.ETGjEh2lkzQrZqhOgn7Z.jpg,0.15,0.0,0,17412,19158,10748,28160,36570,2,2
T10_d06_018_a_1_jpg.rf.ETGjEh2lkzQrZqhOgn7Z.jpg,0.15,0.1,0,17412,19158,10748,28160,36570,2,2
T10_d06_018_a_1_jpg.rf.ETGjEh2lkzQrZqhOgn7Z.jpg,0.15,0.25,0,17412,19158,10748,28160,36570,2,2
T10_d06_018_a_1_jpg.rf.ETGjEh2lkzQrZqhOgn7Z.jpg,0.15,0.5,0,17412,19158,10748,28160,36570,2,2
T10_d06_018_a_1_jpg.rf.ETGjEh2lkzQrZqhOgn7Z.jpg,0.15,1.0,1,17412,19158,10748,28160,36570,2,2
T10_d06_018_a_1_jpg.rf.ETGjEh2lkzQrZqhOgn7Z.jpg,0.2,0.0,0,7127,2724,21033,28160,9851,2,0
T10_d06_018_a_1_jpg.rf.ETGjEh2lkzQrZqhOgn7Z.jpg,0.2,0.1,0,7127,2724,21033,28160,9851,2,0
T10_d06_018_a_1_jpg.rf.ETGjEh2lkzQrZqhOgn7Z.jpg,0.2,0.25,0,7127,2724,21033,28160,9851,2,0
T10_d06_018_a_1_jpg.rf.ETGjEh2lkzQrZqhOgn7Z.jpg,0.2,0.5,0,7127,2724,21033,28160,9851,2,0
T10_d06_018_a_1_jpg.rf.ETGjEh2lkzQrZqhOgn7Z.jpg,0.2,1.0,1,7127,2724,21033,28160,9851,2,0
T10_d06_018_a_1_jpg.rf.ETGjEh2lkzQrZqhOgn7Z.jpg,0.25,0.0,0,7127,2724,21033,28160,9851,2,0
T10_d06_018_a_1_jpg.rf.ETGjEh2lkzQrZqhOgn7Z.jpg,0.25,0.1,0,7127,2724,21033,28160,9851,2,0
T10_d06_018_a_1_jpg.rf.ETGjEh2lkzQrZqhOgn7Z.jpg,0.25,0.25,0,7127,2724,21033,28160,9851,2,0
T10_d06_018_a_1_jpg.rf.ETGjEh2lkzQrZqhOgn7Z.jpg,0.25,0.5,0,7127,2724,21033,28160,9851,2,0
T10_d06_018_a_1_jpg.rf.ETGjEh2lkzQrZqhOgn7Z.jpg,0.25,1.0,1,7127,2724,21033,28160,9851,2,0
T10_d06_018_a_1_jpg.rf.ETGjEh2lkzQrZqhOgn7Z.jpg,0.3,0.0,0,7127,2724,21033,28160,9851,2,0
T10_d06_018_a_1_jpg.rf.ETGjEh2lkzQrZqhOgn7Z.jpg,0.3,0.1,0,7127,2724,21033,28160,9851,2,0
T10_d06_018_a_1_jpg.rf.ETGjEh2lkzQrZqhOgn7Z.jpg,0.3,0.25,0,7127,2724,21033,28160,9851,2,0
T10_d06_018_a_1_jpg.rf.ETGjEh2lkzQrZqhOgn7Z.jpg,0.3,0.5,0,7127,2724,21033,28160,9851,2,0
T10_d06_018_a_1_jpg.rf.ETGjEh2lkzQrZqhOgn7Z.jpg,0.3,1.0,1,7127,2724,21033,28160,9851,2,0
T10_d06_018_a_1_jpg.rf.ETGjEh2lkzQrZqhOgn7Z.jpg,0.4,0.0,1,0,0,28160,28160,0,2,0
T10_d06_018_a_1_jpg.rf.ETGjEh2lkzQrZqhOgn7Z.jpg,0.4,0.1,1,0,0,28160,28160,0,2,0
T10_d06_018_a_1_jpg.rf.ETGjEh2lkzQrZqhOgn7Z.jpg,0.4,0.25,1,0,0,28160,28160,0,2,0
T10_d06_018_a_1_jpg.rf.ETGjEh2lkzQrZqhOgn7Z.jpg,0.4,0.5,1,0,0,28160,28160,0,2,0
T10_d06_018_a_1_jpg.rf.ETGjEh2lkzQrZqhOgn7Z.jpg,0.4,1.0,1,0,0,28160,28160,0,2,0
T10_d06_018_a_1_jpg.rf.ETGjEh2lkzQrZqhOgn7Z.jpg,0.5,0.0,1,0,0,28160,28160,0,2,0
T10_d06_018_a_1_jpg.rf.ETGjEh2lkzQrZqhOgn7Z.jpg,0.5,0.1,1,0,0,28160,28160,0,2,0
T10_d06_018_a_1_jpg.rf.ETGjEh2lkzQrZqhOgn7Z.jpg,0.5,0.25,1,0,0,28160,28160,0,2,0
T10_d06_018_a_1_jpg.rf.ETGjEh2lkzQrZqhOgn7Z.jpg,0.5,0.5,1,0,0,28160,28160,0,2,0
T10_d06_018_a_1_jpg.rf.ETGjEh2lkzQrZqhOgn7Z.jpg,0.5,1.0,1,0,0,28160,28160,0,2,0
T10_d06_186_a_1_jpg.rf.lzNeLYTYsoKmoXZsYvr0.jpg,0.15,0.0,1,0,0,0,0,0,0,0
T10_d06_186_a_1_jpg.rf.lzNeLYTYsoKmoXZsYvr0.jpg,0.15,0.1,1,0,0,0,0,0,0,0
T10_d06_186_a_1_jpg.rf.lzNeLYTYsoKmoXZsYvr0.jpg,0.15,0.25,1,0,0,0,0,0,0,0
T10_d06_186_a_1_jpg.rf.lzNeLYTYsoKmoXZsYvr0.jpg,0.15,0.5,1,0,0,0,0,0,0,0
T10_d06_186_a_1_jpg.rf.lzNeLYTYsoKmoXZsYvr0.jpg,0.15,1.0,1,0,0,0,0,0,0,0
T10_d06_186_a_1_jpg.rf.lzNeLYTYsoKmoXZsYvr0.jpg,0.2,0.0,1,0,0,0,0,0,0,0
T10_d06_186_a_1_jpg.rf.lzNeLYTYsoKmoXZsYvr0.jpg,0.2,0.1,1,0,0,0,0,0,0,0
T10_d06_186_a_1_jpg.rf.lzNeLYTYsoKmoXZsYvr0.jpg,0.2,0.25,1,0,0,0,0,0,0,0
T10_d06_186_a_1_jpg.rf.lzNeLYTYsoKmoXZsYvr0.jpg,0.2,0.5,1,0,0,0,0,0,0,0
T10_d06_186_a_1_jpg.rf.lzNeLYTYsoKmoXZsYvr0.jpg,0.2,1.0,1,0,0,0,0,0,0,0
T10_d06_186_a_1_jpg.rf.lzNeLYTYsoKmoXZsYvr0.jpg,0.25,0.0,1,0,0,0,0,0,0,0
T10_d06_186_a_1_jpg.rf.lzNeLYTYsoKmoXZsYvr0.jpg,0.25,0.1,1,0,0,0,0,0,0,0
T10_d06_186_a_1_jpg.rf.lzNeLYTYsoKmoXZsYvr0.jpg,0.25,0.25,1,0,0,0,0,0,0,0
T10_d06_186_a_1_jpg.rf.lzNeLYTYsoKmoXZsYvr0.jpg,0.25,0.5,1,0,0,0,0,0,0,0
T10_d06_186_a_1_jpg.rf.lzNeLYTYsoKmoXZsYvr0.jpg,0.25,1.0,1,0,0,0,0,0,0,0
T10_d06_186_a_1_jpg.rf.lzNeLYTYsoKmoXZsYvr0.jpg,0.3,0.0,1,0,0,0,0,0,0,0
T10_d06_186_a_1_jpg.rf.lzNeLYTYsoKmoXZsYvr0.jpg,0.3,0.1,1,0,0,0,0,0,0,0
T10_d06_186_a_1_jpg.rf.lzNeLYTYsoKmoXZsYvr0.jpg,0.3,0.25,1,0,0,0,0,0,0,0
T10_d06_186_a_1_jpg.rf.lzNeLYTYsoKmoXZsYvr0.jpg,0.3,0.5,1,0,0,0,0,0,0,0
T10_d06_186_a_1_jpg.rf.lzNeLYTYsoKmoXZsYvr0.jpg,0.3,1.0,1,0,0,0,0,0,0,0
T10_d06_186_a_1_jpg.rf.lzNeLYTYsoKmoXZsYvr0.jpg,0.4,0.0,1,0,0,0,0,0,0,0
T10_d06_186_a_1_jpg.rf.lzNeLYTYsoKmoXZsYvr0.jpg,0.4,0.1,1,0,0,0,0,0,0,0
T10_d06_186_a_1_jpg.rf.lzNeLYTYsoKmoXZsYvr0.jpg,0.4,0.25,1,0,0,0,0,0,0,0
T10_d06_186_a_1_jpg.rf.lzNeLYTYsoKmoXZsYvr0.jpg,0.4,0.5,1,0,0,0,0,0,0,0
T10_d06_186_a_1_jpg.rf.lzNeLYTYsoKmoXZsYvr0.jpg,0.4,1.0,1,0,0,0,0,0,0,0
T10_d06_186_a_1_jpg.rf.lzNeLYTYsoKmoXZsYvr0.jpg,0.5,0.0,1,0,0,0,0,0,0,0
T10_d06_186_a_1_jpg.rf.lzNeLYTYsoKmoXZsYvr0.jpg,0.5,0.1,1,0,0,0,0,0,0,0
T10_d06_186_a_1_jpg.rf.lzNeLYTYsoKmoXZsYvr0.jpg,0.5,0.25,1,0,0,0,0,0,0,0
T10_d06_186_a_1_jpg.rf.lzNeLYTYsoKmoXZsYvr0.jpg,0.5,0.5,1,0,0,0,0,0,0,0
T10_d06_186_a_1_jpg.rf.lzNeLYTYsoKmoXZsYvr0.jpg,0.5,1.0,1,0,0,0,0,0,0,0
T10_d07_065_a_3_jpg.rf.292rqSJTsBleakw98n5O.jpg,0.15,0.0,1,0,0,0,0,0,0,0
T10_d07_065_a_3_jpg.rf.292rqSJTsBleakw98n5O.jpg,0.15,0.1,1,0,0,0,0,0,0,0
T10_d07_065_a_3_jpg.rf.292rqSJTsBleakw98n5O.jpg,0.15,0.25,1,0,0,0,0,0,0,0
T10_d07_065_a_3_jpg.rf.292rqSJTsBleakw98n5O.jpg,0.15,0.5,1,0,0,0,0,0,0,0
T10_d07_065_a_3_jpg.rf.292rqSJTsBleakw98n5O.jpg,0.15,1.0,1,0,0,0,0,0,0,0
T10_d07_065_a_3_jpg.rf.292rqSJTsBleakw98n5O.jpg,0.2,0.0,1,0,0,0,0,0,0,0
T10_d07_065_a_3_jpg.rf.292rqSJTsBleakw98n5O.jpg,0.2,0.1,1,0,0,0,0,0,0,0
T10_d07_065_a_3_jpg.rf.292rqSJTsBleakw98n5O.jpg,0.2,0.25,1,0,0,0,0,0,0,0
T10_d07_065_a_3_jpg.rf.292rqSJTsBleakw98n5O.jpg,0.2,0.5,1,0,0,0,0,0,0,0
T10_d07_065_a_3_jpg.rf.292rqSJTsBleakw98n5O.jpg,0.2,1.0,1,0,0,0,0,0,0,0
T10_d07_065_a_3_jpg.rf.292rqSJTsBleakw98n5O.jpg,0.25,0.0,1,0,0,0,0,0,0,0
T10_d07_065_a_3_jpg.rf.292rqSJTsBleakw98n5O.jpg,0.25,0.1,1,0,0,0,0,0,0,0
T10_d07_065_a_3_jpg.rf.292rqSJTsBleakw98n5O.jpg,0.25,0.25,1,0,0,0,0,0,0,0
