archivo,split,madurez,fruto
T20_d03_384_b_1_jpg.rf.CJzrpnhwQLZO2VCuZ218.jpg,train,1,T20_384
Tam_d01_028_b_1_jpg.rf.jFIXJ8302mq1xcubej0T.jpg,train,1,Tam_028
Tam_d01_117_b_1_jpg.rf.AGJQC0gGCkxGWlBYC1NX.jpg,train,1,Tam_117
Tam_d01_121_b_1_jpg.rf.mURTZHz15qiprJ2kMoKB.jpg,train,1,Tam_121
Tam_d01_124_b_1_jpg.rf.9g0uPGkme2mZiyaYgPK1.jpg,train,1,Tam_124
Tam_d01_144_a_1_jpg.rf.eOAqpItJAGEWkcc6rWQY.jpg,train,1,Tam_144
Tam_d01_158_a_1_jpg.rf.TDJ2Vm6Bale6iDNVO3xr.jpg,train,1,Tam_158
Tam_d01_182_a_1_jpg.rf.fCkI4zlcCyhc5NkQ5DqZ.jpg,train,1,Tam_182
Tam_d01_218_a_1_jpg.rf.mfBKCyLKAJc0aeW5T8Sg.jpg,train,1,Tam_218
Tam_d01_248_b_1_jpg.rf.hqMRqOAVSGJ9RlgsaQ82.jpg,train,1,Tam_248
Tam_d01_280_b_1_jpg.rf.UCumq0M58NrXyt7Evm0a.jpg,train,1,Tam_280
Tam_d01_307_a_1_jpg.rf.XYfRD61zSO4jYzcQCHXQ.jpg,train,1,Tam_307
Tam_d01_323_a_1_jpg.rf.AHDaNwDNkpHXm2bkcjoR.jpg,train,1,Tam_323
Tam_d01_379_a_1_jpg.rf.o9NTZpUtlNY2iZLPi4Hy.jpg,train,1,Tam_379
Tam_d02_169_b_1_jpg.rf.ib0fIqG5ATJB56uk4HPv.jpg,train,1,Tam_169
Tam_d02_200_b_1_jpg.rf.phy59EkMcqxoa3OWhivr.jpg,train,1,Tam_200
Tam_d03_102_b_1_jpg.rf.zdM2eNb0mVQ7G1lAXKjN.jpg,train,1,Tam_102
Tam_d04_342_a_1_jpg.rf.COTmetXpJExtQhw0ZvrX.jpg,train,1,Tam_342
T10_d02_227_a_2_jpg.rf.QrkY0P3Db9MjIsQpRuhs.jpg,train,2,T10_227
T10_d02_227_b_2_jpg.rf.lA54FmXITApzMeTzhbr5.jpg,train,2,T10_227
T10_d04_284_b_2_jpg.rf.Te4Elkv7GSmGfZ42XSrO.jpg,train,2,T10_284
T10_d05_026_b_2_jpg.rf.xJGwjFns9Ie3oniYW4yH.jpg,train,2,T10_026
T10_d05_233_b_2_jpg.rf.MYLbrPH5YUVafRZVhLve.jpg,train,2,T10_233
T10_d05_377_b_2_jpg.rf.oxQW5uUW3acelKHA5NNO.jpg,train,2,T10_377
T10_d05_448_b_2_jpg.rf.RgdeKbSFgXV5Kusr3Nfu.jpg,train,2,T10_448
T10_d06_202_b_2_jpg.rf.FmKleGFG4ZK3usdg47q9.jpg,train,2,T10_202
T10_d06_233_b_2_jpg.rf.N4vIuCINmX4R9md3abhJ.jpg,train,2,T10_233
T10_d06_284_a_2_jpg.rf.NubS6DYkfvJ5vxqzGyFn.jpg,train,2,T10_284
T10_d07_069_b_2_jpg.rf.t7zdwMJeHoFlfYmPbHzq.jpg,train,2,T10_069
T10_d08_002_a_2_jpg.rf.eY1UeRs5wzMLtR1WVwtg.jpg,train,2,T10_002
T10_d08_026_b_2_jpg.rf.ckfIHxF24Uqkh9iZmo3l.jpg,train,2,T10_026
T10_d08_055_b_2_jpg.rf.vqHpAHRjBFhukZPpFgRt.jpg,train,2,T10_055
T10_d08_061_b_2_jpg.rf.H9m8QyTSotwmTT6FpCXT.jpg,train,2,T10_061
T10_d08_099_a_2_jpg.rf.7S1rTCTmtjd2kETj3xhb.jpg,train,2,T10_099
T10_d08_118_a_2_jpg.rf.5azkn68eV8AvLj0sVnNE.jpg,train,2,T10_118
T10_d08_122_b_2_jpg.rf.eLNjzhEyPAyTZpJEtQNF.jpg,train,2,T10_122
T10_d08_130_b_2_jpg.rf.xPUV1VRJsm1ZaL2Uhjrz.jpg,train,2,T10_130
T10_d08_131_a_2_jpg.rf.5GPr9GlS4rRdy1FNoTtq.jpg,train,2,T10_131
T10_d08_131_b_2_jpg.rf.SADLxnqBCooffdXeUj69.jpg,train,2,T10_131
T10_d08_145_a_2_jpg.rf.K7yfHbxNvFmlE7vjVQi4.jpg,train,2,T10_145
T10_d08_145_b_2_jpg.rf.QcJ5cot7Mk1gykh1EEbo.jpg,train,2,T10_145
T10_d08_152_a_2_jpg.rf.ffqNRJf0nccNSCP8mUP9.jpg,train,2,T10_152
T10_d08_181_b_2_jpg.rf.dRPkkcnF0CBlBk4lhMZd.jpg,train,2,T10_181
T10_d08_202_a_2_jpg.rf.ASIjpVBjD9RIeDzDqtbZ.jpg,train,2,T10_202
T10_d08_237_b_2_jpg.rf.TtZ4GbX5dsOWE3MJtyPK.jpg,train,2,T10_237
T10_d08_266_b_2_jpg.rf.7T70vZJz8P6nkykDW17F.jpg,train,2,T10_266
T10_d08_269_a_2_jpg.rf.JNbRzMpTM2HBqNIufHxk.jpg,train,2,T10_269
T10_d08_282_b_2_jpg.rf.hpaovcwjfa7WBUJsXaIK.jpg,train,2,T10_282
T10_d08_295_a_2_jpg.rf.tdx1yj7OxclBuFzAmBYD.jpg,train,2,T10_295
T10_d08_349_a_2_jpg.rf.106nxBxTXgFr8jZ88JYN.jpg,train,2,T10_349
T10_d08_377_b_2_jpg.rf.hNleEhgbRtD5QYdXQnQV.jpg,train,2,T10_377
T10_d08_415_a_2_jpg.rf.6q68DUcs7d9I4YfbL6pv.jpg,train,2,T10_415
T10_d09_002_a_2_jpg.rf.q9LObhmXytBu7CKRYMrr.jpg,train,2,T10_002
T10_d09_027_b_2_jpg.rf.jK2bSXQIdwG7E8mlSAEW.jpg,train,2,T10_027
T10_d09_034_b_2_jpg.rf.q3aW1JiyFFRadLMAVSBq.jpg,train,2,T10_034
T10_d09_048_a_2_jpg.rf.YXsLGvM9qWtay6jUnFAo.jpg,train,2,T10_048
T10_d09_061_a_2_jpg.rf.DPIXM6Nrr3yX2kdBG3rA.jpg,train,2,T10_061
T10_d09_110_a_2_jpg.rf.9fgBXe5pZr4JlqaOoWVd.jpg,train,2,T10_110
T10_d09_113_a_2_jpg.rf.RxfS91FlO0IaI7qFtIDD.jpg,train,2,T10_113
T10_d09_118_a_2_jpg.rf.dzwJq1cThV2cqtBLZvkJ.jpg,train,2,T10_118
T10_d09_129_a_2_jpg.rf.zFH6h6CU7JKvB8oQkkDq.jpg,train,2,T10_129
T10_d09_130_a_2_jpg.rf.ZZ7unTUk1r1FVF99VaWm.jpg,train,2,T10_130
T10_d09_130_b_2_jpg.rf.ZGoXsZmxUwsYXAcCoKPZ.jpg,train,2,T10_130
T10_d09_138_a_2_jpg.rf.4YTu1v7J0Dca9ZIdTzj7.jpg,train,2,T10_138
T10_d09_145_a_2_jpg.rf.MqOR3SQ7kbYbFa90uZBL.jpg,train,2,T10_145
T10_d09_196_b_2_jpg.rf.3RvsDPW8ANhI2ca7kqDW.jpg,train,2,T10_196
T10_d09_206_b_2_jpg.rf.e476o6BJUKE1kZ5pnA0U.jpg,train,2,T10_206
T10_d09_211_a_2_jpg.rf.npZUkBEflHIC2Dhs8QQP.jpg,train,2,T10_211
T10_d09_236_b_2_jpg.rf.lM48pW3o0vV06TZeT3Ih.jpg,train,2,T10_236
T10_d09_252_b_2_jpg.rf.Z4e40ypSLsi6gasLAY9C.jpg,train,2,T10_252
T10_d09_276_b_2_jpg.rf.rXftbyDwvviTOIYqdoMn.jpg,train,2,T10_276
T10_d09_284_a_2_jpg.rf.qXpuL6cT7HeEYaTqz6IF.jpg,train,2,T10_284
T10_d09_295_b_2_jpg.rf.H45tVpVhPxOoPHdq5kks.jpg,train,2,T10_295
T10_d09_326_b_2_jpg.rf.yvCAejVLk4WUY3wog9fr.jpg,train,2,T10_326
T10_d09_337_b_2_jpg.rf.YohjPB4qjuKK7N9R1Wo5.jpg,train,2,T10_337
T10_d09_376_a_2_jpg.rf.gpbIzL4pNvjYATraead2.jpg,train,2,T10_376
T10_d09_408_b_2_jpg.rf.hciVwAFpobEPUejKpE4h.jpg,train,2,T10_408
T10_d09_410_b_2_jpg.rf.Ubf0qOg3yEA9HASNT8Li.jpg,train,2,T10_410
T10_d09_414_b_2_jpg.rf.7xQr8l9hv4TU2P5MacFJ.jpg,train,2,T10_414
T10_d09_415_b_2_jpg.rf.l7USz2gUZ5M2KSVJKTxH.jpg,train,2,T10_415
T10_d09_425_b_2_jpg.rf.8RFi8Ivv310KP3t586O5.jpg,train,2,T10_425
T10_d09_442_a_2_jpg.rf.IRJ9crsqt7QWrBWiEVWJ.jpg,train,2,T10_442
T10_d09_445_a_2_jpg.rf.mqsV89bgrsTMtmCWCpvG.jpg,train,2,T10_445
T10_d09_446_a_2_jpg.rf.iwxQfPh2S42wwnuJzzUH.jpg,train,2,T10_446
T10_d09_458_a_2_jpg.rf.VB4svmmlUaE665HKofv0.jpg,train,2,T10_458
T10_d10_013_a_2_jpg.rf.1AqEmKr0sH2pmNAzu0u7.jpg,train,2,T10_013
T10_d10_021_b_2_jpg.rf.r92WPCh1Qv866mggKIfs.jpg,train,2,T10_021
T10_d10_133_a_2_jpg.rf.TfToWOU7i2eDcTfsCiDl.jpg,train,2,T10_133
T10_d10_172_a_2_jpg.rf.s6Y1Ni8OoO8opQsHZ0kc.jpg,train,2,T10_172
T10_d10_206_a_2_jpg.rf.QpJRdlXA5532se7Ruc0n.jpg,train,2,T10_206
T10_d10_236_a_2_jpg.rf.CLxQNLpAIeha6GktPAwi.jpg,train,2,T10_236
T10_d10_243_a_2_jpg.rf.cU26yQJzdUz4GCIxjplp.jpg,train,2,T10_243
T10_d10_252_a_2_jpg.rf.c0d7uPCY0UDz2Nja5nkW.jpg,train,2,T10_252
T10_d10_262_a_2_jpg.rf.As96Al0qVIU84EhZYYzF.jpg,train,2,T10_262
T10_d10_338_b_2_jpg.rf.e3lK6jYL4pxXnjo7STxx.jpg,train,2,T10_338
T10_d10_372_a_2_jpg.rf.TljNDppSkdHWfgnUKVuD.jpg,train,2,T10_372
T10_d10_387_b_2_jpg.rf.25xtA939uVJFlQzf38tM.jpg,train,2,T10_387
T10_d10_400_a_2_jpg.rf.fvMdKfHPqICXCH8elKvM.jpg,train,2,T10_400
T10_d10_475_b_2_jpg.rf.svJKhRL9qc49Udnv9NIO.jpg,train,2,T10_475
T10_d11_047_b_2_jpg.rf.1xfTLKNUlA2b68rHkMUS.jpg,train,2,T10_047
T10_d11_067_b_2_jpg.rf.S2qDZ6qguL4mwgCUdaDT.jpg,train,2,T10_067
T10_d11_166_b_2_jpg.rf.MSepAtJWTjtvIpaNtjgk.jpg,train,2,T10_166
T10_d11_236_a_2_jpg.rf.uvPJeJmXI52FfaOkSFb8.jpg,train,2,T10_236
T10_d11_252_b_2_jpg.rf.j1nvSrXVF8r5U8uqivKb.jpg,train,2,T10_252
T10_d11_420_b_2_jpg.rf.KuwNTmSEdnwmz6sY95ro.jpg,train,2,T10_420
T10_d12_096_a_2_jpg.rf.PgbqzGZRkiJXOmozVv3R.jpg,train,2,T10_096
T10_d12_097_a_2_jpg.rf.H7KtrdDNORZlZby7JyeL.jpg,train,2,T10_097
T10_d12_128_a_2_jpg.rf.BplKbnC3Nyx6kwjB80uK.jpg,train,2,T10_128
T10_d12_145_a_2_jpg.rf.RAXZvhV5Mb9Tes8nrXtE.jpg,train,2,T10_145
T10_d12_330_a_2_jpg.rf.rhXYakWM9gbkfHX7O4nS.jpg,train,2,T10_330
T10_d12_400_b_2_jpg.rf.J4vepPWQHjbn3dhzpdJA.jpg,train,2,T10_400
T10_d12_425_a_2_jpg.rf.BYbd1Q1oGxSbbUzQtQ6i.jpg,train,2,T10_425
T10_d12_442_b_2_jpg.rf.FNTpqed0XC2YsxEaC7vB.jpg,train,2,T10_442
T10_d13_096_b_2_jpg.rf.ymnxQqeHG1CoLXWqUnaU.jpg,train,2,T10_096
T10_d13_145_b_2_jpg.rf.AiqgTAo2dyWDunWY0Bd8.jpg,train,2,T10_145
T10_d13_236_a_2_jpg.rf.xoJhCgaj4QhgPPlmu1Af.jpg,train,2,T10_236
T10_d13_400_b_2_jpg.rf.iSfHxbpH8UXYHN1nDhCJ.jpg,train,2,T10_400
T10_d16_096_b_2_jpg.rf.FQTMqgaS0z9O6DdGr9ga.jpg,train,2,T10_096
T20_d02_042_b_2_jpg.rf.r4TFpAM4zNWYsm2j46X9.jpg,train,2,T20_042
T20_d02_084_a_2_jpg.rf.fTKTFAOSgl2a82icrLQd.jpg,train,2,T20_084
T20_d02_095_a_2_jpg.rf.35ZFkFCHQFQCjMNX53ee.jpg,train,2,T20_095
T20_d02_132_a_2_jpg.rf.DbPF8au6Z04ITqAwh41O.jpg,train,2,T20_132
T20_d02_132_b_2_jpg.rf.jBnqs2hLGI8eKG0gC9xK.jpg,train,2,T20_132
T20_d02_174_a_2_jpg.rf.6iLoJYXRrgaIwo7sWZGN.jpg,train,2,T20_174
T20_d02_226_b_2_jpg.rf.WkNJb5nuAasebcR3TfWj.jpg,train,2,T20_226
T20_d02_386_b_2_jpg.rf.KxL89D5qvK89qxYXkogw.jpg,train,2,T20_386
T20_d02_426_a_2_jpg.rf.y3hthcGMrUgOWs1BfTvU.jpg,train,2,T20_426
T20_d02_426_b_2_jpg.rf.PDtjUJhvoUmNUWhb55gd.jpg,train,2,T20_426
T20_d03_071_b_2_jpg.rf.fdEgGfwlDEinlWXXkuQv.jpg,train,2,T20_071
T20_d03_090_a_2_jpg.rf.3JPU6XHL78DrocbiZb9L.jpg,train,2,T20_090
T20_d03_137_a_2_jpg.rf.SUepXiA8JtD0kGthR92L.jpg,train,2,T20_137
T20_d03_137_b_2_jpg.rf.w5qx35cXFgCRAe7JvEo7.jpg,train,2,T20_137
T20_d03_255_a_2_jpg.rf.bYZfOGt2Vk1B9qTQ0cIO.jpg,train,2,T20_255
T20_d03_256_b_2_jpg.rf.7CXd7oUaOoBlTpB86YjP.jpg,train,2,T20_256
T20_d03_265_a_2_jpg.rf.htehLm9gXSzC0g8QlNNC.jpg,train,2,T20_265
T20_d03_272_a_2_jpg.rf.PUVYhGTysXRf0Ip94Ppe.jpg,train,2,T20_272
T20_d03_316_a_2_jpg.rf.4ChTiWqyJNuTHfltNzIr.jpg,train,2,T20_316
T20_d03_332_b_2_jpg.rf.Q7qdHGZJgXWcWgxmdJy0.jpg,train,2,T20_332
T20_d03_477_b_2_jpg.rf.jFUULlo5h0QDg3B9vDhw.jpg,train,2,T20_477
T20_d04_032_b_2_jpg.rf.s9upsYIhqQ6r8kahlHPq.jpg,train,2,T20_032
T20_d04_150_a_2_jpg.rf.uEocpNneph6na2lzmrJ2.jpg,train,2,T20_150
T20_d04_155_b_2_jpg.rf.sdmnyBjU735Hzs9RRyW2.jpg,train,2,T20_155
T20_d04_174_b_2_jpg.rf.CnOPhOnYwePCLsBMmB2U.jpg,train,2,T20_174
T20_d04_244_a_2_jpg.rf.dzdCVepHFwcn3b8iIASz.jpg,train,2,T20_244
T20_d04_256_a_2_jpg.rf.6ZuykGTgDCw6TwNVgN2K.jpg,train,2,T20_256
T20_d04_322_b_2_jpg.rf.vlj5MruVvQIZLqQWleUG.jpg,train,2,T20_322
T20_d04_438_a_2_jpg.rf.zS0YMIYybJXAb7Zcq8Ez.jpg,train,2,T20_438
T20_d04_439_a_2_jpg.rf.ps2TkYdz0GXwXG56sHd5.jpg,train,2,T20_439
T20_d05_384_a_2_jpg.rf.zzQYsH4KYzHzL5iH1Sda.jpg,train,2,T20_384
T20_d05_391_a_2_jpg.rf.jcU6Nk8JULnYwprPcOSu.jpg,train,2,T20_391
T20_d06_268_a_2_jpg.rf.rJzPxTBzz0H5oNGm4M2X.jpg,train,2,T20_268
T20_d06_272_a_2_jpg.rf.8ntIeigBi1LeVe6B19pI.jpg,train,2,T20_272
T20_d06_423_b_2_jpg.rf.tpHdzjCuFaMmoAItKNyP.jpg,train,2,T20_423
T20_d06_463_a_2_jpg.rf.LevESZmoZBP1WGxiN05k.jpg,train,2,T20_463
T20_d06_463_b_2_jpg.rf.OOdedVi3Qf3BGAEEILCO.jpg,train,2,T20_463
Tam_d02_028_b_2_jpg.rf.1pt5nRgtn6aXfXu0c2xb.jpg,train,2,Tam_028
Tam_d02_053_b_2_jpg.rf.rzTdE76YCXD5Zsvok71G.jpg,train,2,Tam_053
Tam_d02_142_a_2_jpg.rf.zvSxRs3dCNWaNv60C5Om.jpg,train,2,Tam_142
Tam_d02_251_b_2_jpg.rf.OLmwosTTQQjja3DL9qbc.jpg,train,2,Tam_251
Tam_d02_278_b_2_jpg.rf.2uQcndPsnH4H9Hn1RJO4.jpg,train,2,Tam_278
Tam_d02_303_a_2_jpg.rf.oUXqcgp3SbaFNGEB12v7.jpg,train,2,Tam_303
Tam_d02_323_a_2_jpg.rf.tew6x61T5fN8panOtobE.jpg,train,2,Tam_323
Tam_d02_329_b_2_jpg.rf.NmAt8xywv8oyoQ9T9127.jpg,train,2,Tam_329
Tam_d02_343_b_2_jpg.rf.KgeqaW1B83rWCa5FufkU.jpg,train,2,Tam_343
Tam_d02_356_b_2_jpg.rf.TQmQbthdaMRXHBJpNokj.jpg,train,2,Tam_356
Tam_d02_380_a_2_jpg.rf.EO7iPVGoAQjz2q72VRyq.jpg,train,2,Tam_380
Tam_d02_441_a_2_jpg.rf.nGNl3DewfrnrbXPcTKYB.jpg,train,2,Tam_441
Tam_d02_457_b_2_jpg.rf.HzdApeXD3N71D7QG6Dnr.jpg,train,2,Tam_457
Tam_d03_051_a_2_jpg.rf.7xDRUT1e4sgI60MvC8mW.jpg,train,2,Tam_051
Tam_d03_119_a_2_jpg.rf.shGrZhSDnMjeSUvNp7Yt.jpg,train,2,Tam_119
Tam_d03_119_b_2_jpg.rf.JGXig666toXK3z1lGytw.jpg,train,2,Tam_119
Tam_d03_124_a_2_jpg.rf.1h9nRE8plQi7ndsJR6jC.jpg,train,2,Tam_124
Tam_d03_241_b_2_jpg.rf.IrfMrDyDKRtNSDR883zE.jpg,train,2,Tam_241
Tam_d03_247_b_2_jpg.rf.j1fmVQobBoa3ZEGiYlw0.jpg,train,2,Tam_247
Tam_d03_278_b_2_jpg.rf.ovIVpygEjtCbg9eQqrBr.jpg,train,2,Tam_278
Tam_d03_308_b_2_jpg.rf.F5aJ6CDYWkcRkvJjUJNO.jpg,train,2,Tam_308
Tam_d03_312_b_2_jpg.rf.EGQ1bsilQ6qA1PgIndus.jpg,train,2,Tam_312
Tam_d03_356_a_2_jpg.rf.l3dOW6kTaktE5xSByUej.jpg,train,2,Tam_356
Tam_d03_380_b_2_jpg.rf.9qdVJ1bNQi1JCifCOYyb.jpg,train,2,Tam_380
Tam_d04_105_a_2_jpg.rf.wyK00dgfAXZMLfT4P6kI.jpg,train,2,Tam_105
Tam_d04_124_a_2_jpg.rf.YPdk1mxqsQwY0lsXuGNS.jpg,train,2,Tam_124
Tam_d04_147_b_2_jpg.rf.bdBowWxqipwXK9cSrfMK.jpg,train,2,Tam_147
Tam_d04_154_a_2_jpg.rf.zzACW2vAHyOEFoZ20tDd.jpg,train,2,Tam_154
Tam_d04_195_b_2_jpg.rf.wIUxiV31fE9qFJbiJcAD.jpg,train,2,Tam_195
Tam_d04_247_a_2_jpg.rf.Ofmrmn6jsCYrnXW93Opr.jpg,train,2,Tam_247
Tam_d04_280_a_2_jpg.rf.y21V4jJpssvbNx8lkyy0.jpg,train,2,Tam_280
Tam_d04_299_a_2_jpg.rf.qjIBKGHGN2mjmdXdgbqH.jpg,train,2,Tam_299
Tam_d04_312_b_2_jpg.rf.BElYscGf3NM3NBx3uSNv.jpg,train,2,Tam_312
Tam_d04_404_a_2_jpg.rf.B9iGFHzkvZSKoJ915nH5.jpg,train,2,Tam_404
Tam_d04_404_b_2_jpg.rf.oSNCQUUoiH1ehtgJKqD2.jpg,train,2,Tam_404
Tam_d04_419_b_2_jpg.rf.eaGO2A0YMo8icp9fUDER.jpg,train,2,Tam_419
Tam_d05_124_b_2_jpg.rf.IuS5OJPe7oonr5OKW8vn.jpg,train,2,Tam_124
Tam_d05_171_b_2_jpg.rf.WuUmO8CM4owxYqWrefPh.jpg,train,2,Tam_171
Tam_d05_318_a_2_jpg.rf.fz7iVYl3jPdLWNi1csYE.jpg,train,2,Tam_318
Tam_d05_419_a_2_jpg.rf.8C1HH23lZAlhCx3yMzbn.jpg,train,2,Tam_419
Tam_d05_434_b_2_jpg.rf.DnKWeBtsyucdKVppC9Hb.jpg,train,2,Tam_434
Tam_d06_312_a_2_jpg.rf.c3Idkz7PblgH4xBh9Rf6.jpg,train,2,Tam_312
Tam_d06_342_a_2_jpg.rf.gz5aHieulBbjtEMA16pq.jpg,train,2,Tam_342
Tam_d06_342_b_2_jpg.rf.KQ2G6Shp5TkNMK2zzO6Y.jpg,train,2,Tam_342
T10_d09_202_b_3_jpg.rf.yMFfUBsOxLdHcjUxghys.jpg,train,3,T10_202
T10_d10_003_a_3_jpg.rf.Rek8YFuJy9DK082pWIyQ.jpg,train,3,T10_003
T10_d10_093_a_3_jpg.rf.Wlebmef0t0u1k1DMhC7Z.jpg,train,3,T10_093
T10_d10_221_a_3_jpg.rf.LWOrwE6MHMroFeDobSz5.jpg,train,3,T10_221
T10_d10_266_a_3_jpg.rf.LG3OyXSsgOg3yrD59Gav.jpg,train,3,T10_266
T10_d10_282_b_3_jpg.rf.vrCGzGsiBUN2pyG497Jq.jpg,train,3,T10_282
T10_d10_336_b_3_jpg.rf.WPTlTpkco7rHO6PnrCCZ.jpg,train,3,T10_336
T10_d10_376_a_3_jpg.rf.nnbaGegBDwC33IvJdQaT.jpg,train,3,T10_376
T10_d10_446_a_3_jpg.rf.XxnErCgFXpsyIMDoE9WP.jpg,train,3,T10_446
T10_d10_458_b_3_jpg.rf.gY6fVRN6xDhksuE7XUGS.jpg,train,3,T10_458
T10_d10_470_b_3_jpg.rf.66AYqpBnnUxAy0k0Uf5C.jpg,train,3,T10_470
T10_d11_003_b_3_jpg.rf.otISRDS8YKteJCjL5MoR.jpg,train,3,T10_003
T10_d11_007_a_3_jpg.rf.JTx9QsoIVhwB948J7x36.jpg,train,3,T10_007
T10_d11_027_b_3_jpg.rf.iWQD3Z6YLGueXkgsd7bb.jpg,train,3,T10_027
T10_d11_069_b_3_jpg.rf.PzXD6S2PD4rF1inpu3yK.jpg,train,3,T10_069
T10_d11_098_b_3_jpg.rf.hCGrHxHFhobSALcJgLD8.jpg,train,3,T10_098
T10_d11_122_a_3_jpg.rf.ySTGBgv1TAQ1BU1DxwTD.jpg,train,3,T10_122
T10_d11_129_b_3_jpg.rf.9WGkLxHkKeGm8plnS7si.jpg,train,3,T10_129
T10_d11_130_a_3_jpg.rf.KIVsLVuruSCipj9gCpOB.jpg,train,3,T10_130
T10_d11_130_b_3_jpg.rf.yun4C4ZAHQf93Um7YTBO.jpg,train,3,T10_130
T10_d11_138_a_3_jpg.rf.gKvQq9C9KOgOWfYvljff.jpg,train,3,T10_138
T10_d11_138_b_3_jpg.rf.CfFE6WCLuQxjLOyEX6u8.jpg,train,3,T10_138
T10_d11_165_a_3_jpg.rf.RGhLQlNe3Q3eIDSONn14.jpg,train,3,T10_165
T10_d11_194_a_3_jpg.rf.caBNWEQnWr1Vhq6qTUiZ.jpg,train,3,T10_194
T10_d11_233_a_3_jpg.rf.fzuMfhvGTwEOu1OsLVwQ.jpg,train,3,T10_233
T10_d11_234_b_3_jpg.rf.PGNSO2A07WyXhKDy0qzN.jpg,train,3,T10_234
T10_d11_269_b_3_jpg.rf.1elryWKN4CUd27oQqTD5.jpg,train,3,T10_269
T10_d11_296_a_3_jpg.rf.AdQ81i5HYcENIWfquGu1.jpg,train,3,T10_296
T10_d11_355_b_3_jpg.rf.e3mJSuJYH5bDdg13WaXt.jpg,train,3,T10_355
T10_d11_414_b_3_jpg.rf.1DQHGPsOVklNLfFaJHvb.jpg,train,3,T10_414
T10_d11_415_b_3_jpg.rf.OtI9J8U1Xrr6dImaaiiP.jpg,train,3,T10_415
T10_d11_422_b_3_jpg.rf.rmfDDG8XRBiBRbAxbaCh.jpg,train,3,T10_422
T10_d11_429_b_3_jpg.rf.d1Md2gCj8kWSTDqaeOMU.jpg,train,3,T10_429
T10_d12_011_a_3_jpg.rf.OcqL1Oj8jKCQAtZ3X7UA.jpg,train,3,T10_011
T10_d12_027_a_3_jpg.rf.e8tW3wVIBsg7hL8Wf9Gf.jpg,train,3,T10_027
T10_d12_034_b_3_jpg.rf.zMpxjhST8UFEQjQpdjxL.jpg,train,3,T10_034
T10_d12_083_a_3_jpg.rf.QUK5DVVnPJL2dKl8MHxQ.jpg,train,3,T10_083
T10_d12_108_a_3_jpg.rf.azPwpf0Xj4DzLS5r2bPh.jpg,train,3,T10_108
T10_d12_129_b_3_jpg.rf.BxYdQw9SLMV6ywyPqSMn.jpg,train,3,T10_129
T10_d12_130_b_3_jpg.rf.sVx3nUrfMq8i4839lGm5.jpg,train,3,T10_130
T10_d12_213_b_3_jpg.rf.HtO9fD6nG0bOpuH2pRxH.jpg,train,3,T10_213
T10_d12_245_b_3_jpg.rf.FLSAlAXatVFEEle1Jaft.jpg,train,3,T10_245
T10_d12_250_a_3_jpg.rf.SL6RghJt18WS2klvD9r7.jpg,train,3,T10_250
T10_d12_266_a_3_jpg.rf.PVcSBS8YfF6PnRx0fKZg.jpg,train,3,T10_266
T10_d12_276_b_3_jpg.rf.JXilgIVzyXbnAWANYYN1.jpg,train,3,T10_276
T10_d12_382_b_3_jpg.rf.tDkZKgMkZ80h5o2EOpOW.jpg,train,3,T10_382
T10_d12_415_b_3_jpg.rf.WdleEcRvNQHU9pecCDBM.jpg,train,3,T10_415
T10_d12_429_a_3_jpg.rf.E2Vfp00FD1QNQLwJctPu.jpg,train,3,T10_429
T10_d12_458_b_3_jpg.rf.tw7WW3PdFx6zzilm7QUd.jpg,train,3,T10_458
T10_d12_459_a_3_jpg.rf.anYbtuJs2HBurFh8fRgL.jpg,train,3,T10_459
T10_d13_007_b_3_jpg.rf.Bzv3EHL5EVmE0GxO2SYe.jpg,train,3,T10_007
T10_d13_013_b_3_jpg.rf.Vo0onl46V5ltaLFkxF02.jpg,train,3,T10_013
T10_d13_125_b_3_jpg.rf.jAW7miTOMyBRw3JHMegV.jpg,train,3,T10_125
T10_d13_131_a_3_jpg.rf.IVCVI3RlTHhAP9WHTb6E.jpg,train,3,T10_131
T10_d13_138_a_3_jpg.rf.gZ10RfuBlwDfH8TFMF1a.jpg,train,3,T10_138
T10_d13_149_b_3_jpg.rf.AlPoBLGETxTu5gquIRkP.jpg,train,3,T10_149
T10_d13_166_b_3_jpg.rf.IvEa5cdxERG8KNrOucge.jpg,train,3,T10_166
T10_d13_167_b_3_jpg.rf.r12POrZvrh1NJnGkeWyO.jpg,train,3,T10_167
T10_d13_193_a_3_jpg.rf.phn3T82RsS3M4FGE3RWS.jpg,train,3,T10_193
T10_d13_327_b_3_jpg.rf.8WlfSsEHWUOzaNH0Xmhp.jpg,train,3,T10_327
T10_d13_355_b_3_jpg.rf.Fmd8ll8gFucjYOwYgvRH.jpg,train,3,T10_355
T10_d13_366_a_3_jpg.rf.wYzzSX1huyWQj18WOwA6.jpg,train,3,T10_366
T10_d13_372_b_3_jpg.rf.v7Zen2NMkCNuxyuLkLrx.jpg,train,3,T10_372
T10_d13_405_b_3_jpg.rf.f26mAMScjvnFMN1NfP8j.jpg,train,3,T10_405
T10_d13_410_a_3_jpg.rf.0WQBckUOUDu8fYPIgXE5.jpg,train,3,T10_410
T10_d13_415_b_3_jpg.rf.99zmixHO7Mx26j1V6ZO3.jpg,train,3,T10_415
T10_d13_454_b_3_jpg.rf.TQZsjGcoz7Ve16N556IC.jpg,train,3,T10_454
