archivo,fruto,madurez,split,fruto_nuevo,anotacion_humana
T10_d10_194_a_2.jpg,T10_194,2,train,False,False
T10_d10_194_b_2.jpg,T10_194,2,train,False,False
T10_d10_196_a_2.jpg,T10_196,2,train,False,False
T10_d10_196_b_2.jpg,T10_196,2,train,False,False
T10_d10_202_a_3.jpg,T10_202,3,train,False,False
T10_d10_202_b_3.jpg,T10_202,3,train,False,False
T10_d10_204_a_2.jpg,T10_204,2,train,False,False
T10_d10_204_b_2.jpg,T10_204,2,train,False,False
T10_d10_206_a_2.jpg,T10_206,2,train,False,True
T10_d10_206_b_2.jpg,T10_206,2,train,False,False
T10_d10_211_a_2.jpg,T10_211,2,train,False,False
T10_d10_211_b_2.jpg,T10_211,2,train,False,False
T10_d10_213_a_2.jpg,T10_213,2,train,False,False
T10_d10_213_b_2.jpg,T10_213,2,train,False,False
T10_d10_215_a_2.jpg,T10_215,2,train,False,False
T10_d10_215_b_2.jpg,T10_215,2,train,False,False
T10_d10_217_a_2.jpg,T10_217,2,train,False,False
T10_d10_217_b_2.jpg,T10_217,2,train,False,False
T10_d10_219_a_2.jpg,T10_219,2,test,False,False
T10_d10_219_b_2.jpg,T10_219,2,test,False,False
T10_d10_220_a_3.jpg,T10_220,3,val,False,False
T10_d10_220_b_3.jpg,T10_220,3,val,False,False
T10_d10_221_a_3.jpg,T10_221,3,train,False,True
T10_d10_221_b_3.jpg,T10_221,3,train,False,False
T10_d10_223_a_2.jpg,T10_223,2,train,False,False
T10_d10_223_b_2.jpg,T10_223,2,train,False,False
T10_d10_227_a_5.jpg,T10_227,5,train,False,False
T10_d10_227_b_5.jpg,T10_227,5,train,False,False
T10_d10_229_a_2.jpg,T10_229,2,train,False,False
T10_d10_229_b_2.jpg,T10_229,2,train,False,False
T10_d10_233_a_3.jpg,T10_233,3,train,False,False
T10_d10_233_b_3.jpg,T10_233,3,train,False,False
T10_d10_234_a_3.jpg,T10_234,3,train,False,False
T10_d10_234_b_3.jpg,T10_234,3,train,False,False
T10_d10_236_a_2.jpg,T10_236,2,train,False,True
T10_d10_236_b_2.jpg,T10_236,2,train,False,False
T10_d10_237_a_3.jpg,T10_237,3,train,False,False
T10_d10_237_b_3.jpg,T10_237,3,train,False,False
T10_d10_243_a_2.jpg,T10_243,2,train,False,True
T10_d10_243_b_2.jpg,T10_243,2,train,False,False
T10_d10_245_a_3.jpg,T10_245,3,train,False,False
T10_d10_245_b_3.jpg,T10_245,3,train,False,False
T10_d10_250_a_3.jpg,T10_250,3,train,False,False
T10_d10_250_b_3.jpg,T10_250,3,train,False,False
T10_d10_252_a_2.jpg,T10_252,2,train,False,True
T10_d10_252_b_2.jpg,T10_252,2,train,False,False
T10_d10_253_a_3.jpg,T10_253,3,val,False,False
T10_d10_253_b_3.jpg,T10_253,3,val,False,False
T10_d10_254_a_2.jpg,T10_254,2,val,False,False
T10_d10_254_b_2.jpg,T10_254,2,val,False,False
T10_d10_262_a_2.jpg,T10_262,2,train,False,True
T10_d10_262_b_2.jpg,T10_262,2,train,False,False
T10_d10_266_a_3.jpg,T10_266,3,train,False,True
T10_d10_266_b_3.jpg,T10_266,3,train,False,False
T10_d10_269_a_3.jpg,T10_269,3,train,False,False
T10_d10_269_b_3.jpg,T10_269,3,train,False,False
T10_d10_274_a_2.jpg,T10_274,2,train,True,False
T10_d10_274_b_2.jpg,T10_274,2,train,True,False
T10_d10_275_a_2.jpg,T10_275,2,test,False,False
T10_d10_275_b_2.jpg,T10_275,2,test,False,True
T10_d10_276_a_2.jpg,T10_276,2,train,False,False
T10_d10_276_b_2.jpg,T10_276,2,train,False,False
T10_d10_282_a_3.jpg,T10_282,3,train,False,False
T10_d10_282_b_3.jpg,T10_282,3,train,False,True
T10_d10_283_a_3.jpg,T10_283,3,train,False,False
T10_d10_283_b_3.jpg,T10_283,3,train,False,False
T10_d10_284_a_3.jpg,T10_284,3,train,False,False
T10_d10_284_b_3.jpg,T10_284,3,train,False,False
T10_d10_290_a_4.jpg,T10_290,4,train,False,False
T10_d10_290_b_4.jpg,T10_290,4,train,False,False
T10_d10_292_a_2.jpg,T10_292,2,val,False,False
T10_d10_292_b_2.jpg,T10_292,2,val,False,False
T10_d10_294_a_4.jpg,T10_294,4,train,False,False
T10_d10_294_b_4.jpg,T10_294,4,train,False,False
T10_d10_295_a_3.jpg,T10_295,3,train,False,False
T10_d10_295_b_3.jpg,T10_295,3,train,False,False
T10_d10_296_a_2.jpg,T10_296,2,train,False,False
T10_d10_296_b_2.jpg,T10_296,2,train,False,False
T10_d10_306_a_3.jpg,T10_306,3,train,False,False
T10_d10_306_b_3.jpg,T10_306,3,train,False,False
T10_d10_310_a_2.jpg,T10_310,2,val,False,False
T10_d10_310_b_2.jpg,T10_310,2,val,False,False
T10_d10_314_a_2.jpg,T10_314,2,train,True,False
T10_d10_314_b_2.jpg,T10_314,2,train,True,False
T10_d10_315_a_2.jpg,T10_315,2,train,False,False
T10_d10_315_b_2.jpg,T10_315,2,train,False,False
T10_d10_326_a_2.jpg,T10_326,2,train,False,False
T10_d10_326_b_2.jpg,T10_326,2,train,False,False
T10_d10_327_a_2.jpg,T10_327,2,train,False,False
T10_d10_327_b_2.jpg,T10_327,2,train,False,False
T10_d10_328_a_2.jpg,T10_328,2,train,False,False
T10_d10_328_b_2.jpg,T10_328,2,train,False,False
T10_d10_330_a_2.jpg,T10_330,2,train,False,False
T10_d10_330_b_2.jpg,T10_330,2,train,False,False
T10_d10_331_a_3.jpg,T10_331,3,test,False,False
T10_d10_331_b_3.jpg,T10_331,3,test,False,False
T10_d10_333_a_2.jpg,T10_333,2,train,False,False
T10_d10_333_b_2.jpg,T10_333,2,train,False,False
T10_d10_336_a_3.jpg,T10_336,3,train,False,False
T10_d10_336_b_3.jpg,T10_336,3,train,False,True
T10_d10_337_a_2.jpg,T10_337,2,train,False,False
T10_d10_337_b_2.jpg,T10_337,2,train,False,False
T10_d10_338_a_2.jpg,T10_338,2,train,False,False
T10_d10_338_b_2.jpg,T10_338,2,train,False,True
T10_d10_349_a_3.jpg,T10_349,3,train,False,False
T10_d10_349_b_3.jpg,T10_349,3,train,False,False
T10_d10_350_a_3.jpg,T10_350,3,train,False,False
T10_d10_350_b_3.jpg,T10_350,3,train,False,False
T10_d10_351_a_2.jpg,T10_351,2,train,False,False
T10_d10_351_b_2.jpg,T10_351,2,train,False,False
T10_d10_353_a_3.jpg,T10_353,3,val,False,False
T10_d10_353_b_3.jpg,T10_353,3,val,False,False
T10_d10_355_a_3.jpg,T10_355,3,train,False,False
T10_d10_355_b_3.jpg,T10_355,3,train,False,False
T10_d10_357_a_2.jpg,T10_357,2,train,False,False
T10_d10_357_b_2.jpg,T10_357,2,train,False,False
T10_d10_366_a_2.jpg,T10_366,2,train,False,False
T10_d10_366_b_2.jpg,T10_366,2,train,False,False
T10_d10_367_a_3.jpg,T10_367,3,train,False,False
T10_d10_367_b_3.jpg,T10_367,3,train,False,False
T10_d10_368_a_2.jpg,T10_368,2,val,False,False
T10_d10_368_b_2.jpg,T10_368,2,val,False,False
T10_d10_372_a_2.jpg,T10_372,2,train,False,True
T10_d10_372_b_2.jpg,T10_372,2,train,False,False
T10_d10_375_a_2.jpg,T10_375,2,val,False,False
T10_d10_375_b_2.jpg,T10_375,2,val,False,False
T10_d10_376_a_3.jpg,T10_376,3,train,False,True
T10_d10_376_b_3.jpg,T10_376,3,train,False,False
T10_d10_377_a_3.jpg,T10_377,3,train,False,False
T10_d10_377_b_3.jpg,T10_377,3,train,False,False
T10_d10_381_a_3.jpg,T10_381,3,train,False,False
T10_d10_381_b_3.jpg,T10_381,3,train,False,False
T10_d10_382_a_2.jpg,T10_382,2,train,False,False
T10_d10_382_b_2.jpg,T10_382,2,train,False,False
T10_d10_385_a_2.jpg,T10_385,2,val,False,True
T10_d10_385_b_2.jpg,T10_385,2,val,False,False
T10_d10_387_a_2.jpg,T10_387,2,train,False,False
T10_d10_387_b_2.jpg,T10_387,2,train,False,True
T10_d10_392_a_3.jpg,T10_392,3,test,False,False
T10_d10_392_b_3.jpg,T10_392,3,test,False,False
T10_d10_393_a_2.jpg,T10_393,2,val,False,False
T10_d10_393_b_2.jpg,T10_393,2,val,False,False
T10_d10_395_a_3.jpg,T10_395,3,test,False,False
T10_d10_395_b_3.jpg,T10_395,3,test,False,False
T10_d10_398_a_3.jpg,T10_398,3,val,False,False
T10_d10_398_b_3.jpg,T10_398,3,val,False,False
T10_d10_399_a_4.jpg,T10_399,4,val,False,False
T10_d10_399_b_4.jpg,T10_399,4,val,False,True
T10_d10_400_a_2.jpg,T10_400,2,train,False,False
T10_d10_400_b_2.jpg,T10_400,2,train,False,False
T10_d10_401_a_2.jpg,T10_401,2,train,False,False
T10_d10_401_b_2.jpg,T10_401,2,train,False,False
T10_d10_402_a_3.jpg,T10_402,3,val,False,False
T10_d10_402_b_3.jpg,T10_402,3,val,False,False
T10_d10_405_a_3.jpg,T10_405,3,train,False,False
T10_d10_405_b_3.jpg,T10_405,3,train,False,False
T10_d10_406_a_2.jpg,T10_406,2,val,False,False
T10_d10_406_b_2.jpg,T10_406,2,val,False,False
T10_d10_408_a_2.jpg,T10_408,2,train,False,False
T10_d10_408_b_2.jpg,T10_408,2,train,False,False
T10_d10_410_a_2.jpg,T10_410,2,train,False,False
T10_d10_410_b_2.jpg,T10_410,2,train,False,False
T10_d10_411_a_2.jpg,T10_411,2,val,False,False
T10_d10_411_b_2.jpg,T10_411,2,val,False,False
T10_d10_413_a_2.jpg,T10_413,2,train,False,False
T10_d10_413_b_2.jpg,T10_413,2,train,False,False
T10_d10_414_a_2.jpg,T10_414,2,train,False,False
T10_d10_414_b_2.jpg,T10_414,2,train,False,False
T10_d10_415_a_2.jpg,T10_415,2,train,False,False
T10_d10_415_b_2.jpg,T10_415,2,train,False,False
T10_d10_420_a_2.jpg,T10_420,2,train,False,False
T10_d10_420_b_2.jpg,T10_420,2,train,False,False
T10_d10_422_a_3.jpg,T10_422,3,train,False,False
T10_d10_422_b_3.jpg,T10_422,3,train,False,False
T10_d10_425_a_2.jpg,T10_425,2,train,False,False
T10_d10_425_b_2.jpg,T10_425,2,train,False,False
T10_d10_429_a_3.jpg,T10_429,3,train,False,False
T10_d10_429_b_3.jpg,T10_429,3,train,False,False
T10_d10_430_a_3.jpg,T10_430,3,val,False,False
T10_d10_430_b_3.jpg,T10_430,3,val,False,False
T10_d10_442_a_2.jpg,T10_442,2,train,False,False
T10_d10_442_b_2.jpg,T10_442,2,train,False,False
T10_d10_444_a_3.jpg,T10_444,3,train,False,False
T10_d10_444_b_3.jpg,T10_444,3,train,False,False
T10_d10_445_a_2.jpg,T10_445,2,train,False,False
T10_d10_445_b_2.jpg,T10_445,2,train,False,False
T10_d10_446_a_3.jpg,T10_446,3,train,False,True
T10_d10_446_b_3.jpg,T10_446,3,train,False,False
T10_d10_447_a_3.jpg,T10_447,3,train,False,False
T10_d10_447_b_3.jpg,T10_447,3,train,False,False
T10_d10_448_a_4.jpg,T10_448,4,train,False,False
T10_d10_448_b_4.jpg,T10_448,4,train,False,False
T10_d10_449_a_2.jpg,T10_449,2,train,False,False
T10_d10_449_b_2.jpg,T10_449,2,train,False,False
T10_d10_450_a_3.jpg,T10_450,3,val,False,False
T10_d10_450_b_3.jpg,T10_450,3,val,False,False
T10_d10_451_a_2.jpg,T10_451,2,val,False,True
T10_d10_451_b_2.jpg,T10_451,2,val,False,True
T10_d10_452_a_2.jpg,T10_452,2,val,False,False
T10_d10_452_b_2.jpg,T10_452,2,val,False,False
T10_d10_454_a_3.jpg,T10_454,3,train,False,False
T10_d10_454_b_3.jpg,T10_454,3,train,False,False
T10_d10_458_a_3.jpg,T10_458,3,train,False,False
T10_d10_458_b_3.jpg,T10_458,3,train,False,True
T10_d10_459_a_2.jpg,T10_459,2,train,False,False
T10_d10_459_b_2.jpg,T10_459,2,train,False,False
T10_d10_470_a_3.jpg,T10_470,3,train,False,False
T10_d10_470_b_3.jpg,T10_470,3,train,False,True
T10_d10_471_a_2.jpg,T10_471,2,test,False,False
T10_d10_471_b_2.jpg,T10_471,2,test,False,False
T10_d10_475_a_2.jpg,T10_475,2,train,False,False
T10_d10_475_b_2.jpg,T10_475,2,train,False,True
T10_d10_478_a_2.jpg,T10_478,2,val,False,False
T10_d10_478_b_2.jpg,T10_478,2,val,False,False
T10_d11_002_a_3.jpg,T10_002,3,train,False,False
T10_d11_002_b_3.jpg,T10_002,3,train,False,False
T10_d11_003_a_3.jpg,T10_003,3,train,False,False
T10_d11_003_b_3.jpg,T10_003,3,train,False,True
T10_d11_007_a_3.jpg,T10_007,3,train,False,True
T10_d11_007_b_3.jpg,T10_007,3,train,False,False
T10_d11_011_a_2.jpg,T10_011,2,train,False,False
T10_d11_011_b_2.jpg,T10_011,2,train,False,False
T10_d11_012_a_3.jpg,T10_012,3,val,False,False
T10_d11_012_b_3.jpg,T10_012,3,val,False,False
T10_d11_013_a_3.jpg,T10_013,3,train,False,False
T10_d11_013_b_3.jpg,T10_013,3,train,False,False
T10_d11_014_a_3.jpg,T10_014,3,val,False,False
T10_d11_014_b_3.jpg,T10_014,3,val,False,False
T10_d11_015_a_3.jpg,T10_015,3,test,False,True
T10_d11_015_b_3.jpg,T10_015,3,test,False,False
T10_d11_018_a_3.jpg,T10_018,3,val,False,False
T10_d11_018_b_3.jpg,T10_018,3,val,False,False
T10_d11_021_a_2.jpg,T10_021,2,train,False,False
T10_d11_021_b_2.jpg,T10_021,2,train,False,False
T10_d11_022_a_3.jpg,T10_022,3,train,False,False
T10_d11_022_b_3.jpg,T10_022,3,train,False,False
T10_d11_026_a_3.jpg,T10_026,3,train,False,False
T10_d11_026_b_3.jpg,T10_026,3,train,False,False
T10_d11_027_a_3.jpg,T10_027,3,train,False,False
T10_d11_027_b_3.jpg,T10_027,3,train,False,True
T10_d11_033_a_3.jpg,T10_033,3,val,False,False
T10_d11_033_b_3.jpg,T10_033,3,val,False,False
T10_d11_034_a_3.jpg,T10_034,3,train,False,False
T10_d11_034_b_3.jpg,T10_034,3,train,False,False
T10_d11_035_a_3.jpg,T10_035,3,val,False,False
T10_d11_035_b_3.jpg,T10_035,3,val,False,False
T10_d11_041_a_3.jpg,T10_041,3,val,False,False
T10_d11_041_b_3.jpg,T10_041,3,val,False,False
T10_d11_046_a_3.jpg,T10_046,3,train,False,False
T10_d11_046_b_3.jpg,T10_046,3,train,False,False
T10_d11_047_a_2.jpg,T10_047,2,train,False,False
T10_d11_047_b_2.jpg,T10_047,2,train,False,True
T10_d11_048_a_3.jpg,T10_048,3,train,False,False
T10_d11_048_b_3.jpg,T10_048,3,train,False,False
T10_d11_055_a_3.jpg,T10_055,3,train,False,False
T10_d11_055_b_3.jpg,T10_055,3,train,False,False
T10_d11_058_a_3.jpg,T10_058,3,val,False,False
T10_d11_058_b_3.jpg,T10_058,3,val,False,False
T10_d11_061_a_3.jpg,T10_061,3,train,False,False
T10_d11_061_b_3.jpg,T10_061,3,train,False,False
T10_d11_065_a_4.jpg,T10_065,4,val,False,False
T10_d11_065_b_4.jpg,T10_065,4,val,False,False
T10_d11_067_a_2.jpg,T10_067,2,train,False,False
T10_d11_067_b_2.jpg,T10_067,2,train,False,True
T10_d11_069_a_3.jpg,T10_069,3,train,False,False
T10_d11_069_b_3.jpg,T10_069,3,train,False,True
T10_d11_072_a_3.jpg,T10_072,3,val,False,False
T10_d11_072_b_3.jpg,T10_072,3,val,False,True
T10_d11_080_a_3.jpg,T10_080,3,val,False,False
T10_d11_080_b_3.jpg,T10_080,3,val,False,False
T10_d11_083_a_3.jpg,T10_083,3,train,False,False
T10_d11_083_b_3.jpg,T10_083,3,train,False,False
T10_d11_087_a_3.jpg,T10_087,3,val,False,False
T10_d11_087_b_3.jpg,T10_087,3,val,False,False
T10_d11_089_a_2.jpg,T10_089,2,train,False,False
T10_d11_089_b_2.jpg,T10_089,2,train,False,False
T10_d11_092_a_3.jpg,T10_092,3,test,False,False
T10_d11_092_b_3.jpg,T10_092,3,test,False,True
T10_d11_093_a_3.jpg,T10_093,3,train,False,False
T10_d11_093_b_3.jpg,T10_093,3,train,False,False
T10_d11_094_a_3.jpg,T10_094,3,train,False,False
T10_d11_094_b_3.jpg,T10_094,3,train,False,False
T10_d11_096_a_2.jpg,T10_096,2,train,False,False
T10_d11_096_b_2.jpg,T10_096,2,train,False,False
T10_d11_097_a_2.jpg,T10_097,2,train,False,False
T10_d11_097_b_2.jpg,T10_097,2,train,False,False
T10_d11_098_a_3.jpg,T10_098,3,train,False,False
T10_d11_098_b_3.jpg,T10_098,3,train,False,True
T10_d11_099_a_3.jpg,T10_099,3,train,False,False
T10_d11_099_b_3.jpg,T10_099,3,train,False,False
T10_d11_100_a_3.jpg,T10_100,3,test,False,False
T10_d11_100_b_3.jpg,T10_100,3,test,False,False
T10_d11_108_a_3.jpg,T10_108,3,train,False,False
T10_d11_108_b_3.jpg,T10_108,3,train,False,False
T10_d11_110_a_3.jpg,T10_110,3,train,False,False
T10_d11_110_b_3.jpg,T10_110,3,train,False,False
T10_d11_111_a_2.jpg,T10_111,2,val,False,False
T10_d11_111_b_2.jpg,T10_111,2,val,False,False
T10_d11_113_a_3.jpg,T10_113,3,train,False,False
T10_d11_113_b_3.jpg,T10_113,3,train,False,False
T10_d11_118_a_3.jpg,T10_118,3,train,False,False
T10_d11_118_b_3.jpg,T10_118,3,train,False,False
T10_d11_122_a_3.jpg,T10_122,3,train,False,True
T10_d11_122_b_3.jpg,T10_122,3,train,False,False
T10_d11_125_a_3.jpg,T10_125,3,train,False,False
T10_d11_125_b_3.jpg,T10_125,3,train,False,False
T10_d11_128_a_2.jpg,T10_128,2,train,False,False
T10_d11_128_b_2.jpg,T10_128,2,train,False,False
T10_d11_129_a_3.jpg,T10_129,3,train,False,False
T10_d11_129_b_3.jpg,T10_129,3,train,False,True
T10_d11_130_a_3.jpg,T10_130,3,train,False,True
T10_d11_130_b_3.jpg,T10_130,3,train,False,True
T10_d11_131_a_3.jpg,T10_131,3,train,False,False
T10_d11_131_b_3.jpg,T10_131,3,train,False,False
T10_d11_133_a_3.jpg,T10_133,3,train,False,False
T10_d11_133_b_3.jpg,T10_133,3,train,False,False
T10_d11_136_a_3.jpg,T10_136,3,val,False,False
T10_d11_136_b_3.jpg,T10_136,3,val,False,False
T10_d11_138_a_3.jpg,T10_138,3,train,False,True
T10_d11_138_b_3.jpg,T10_138,3,train,False,True
T10_d11_145_a_2.jpg,T10_145,2,train,False,False
T10_d11_145_b_2.jpg,T10_145,2,train,False,False
T10_d11_148_a_3.jpg,T10_148,3,train,True,False
T10_d11_148_b_3.jpg,T10_148,3,train,True,False
T10_d11_149_a_3.jpg,T10_149,3,train,False,False
T10_d11_149_b_3.jpg,T10_149,3,train,False,False
T10_d11_152_a_3.jpg,T10_152,3,train,False,False
T10_d11_152_b_3.jpg,T10_152,3,train,False,False
T10_d11_156_a_3.jpg,T10_156,3,train,False,False
T10_d11_156_b_3.jpg,T10_156,3,train,False,False
T10_d11_162_a_3.jpg,T10_162,3,test,False,False
T10_d11_162_b_3.jpg,T10_162,3,test,False,False
T10_d11_163_a_3.jpg,T10_163,3,train,False,False
T10_d11_163_b_3.jpg,T10_163,3,train,False,False
T10_d11_165_a_3.jpg,T10_165,3,train,False,True
T10_d11_165_b_3.jpg,T10_165,3,train,False,False
T10_d11_166_a_2.jpg,T10_166,2,train,False,False
T10_d11_166_b_2.jpg,T10_166,2,train,False,True
T10_d11_167_a_3.jpg,T10_167,3,train,False,False
T10_d11_167_b_3.jpg,T10_167,3,train,False,False
T10_d11_168_a_3.jpg,T10_168,3,train,False,False
T10_d11_168_b_3.jpg,T10_168,3,train,False,False
T10_d11_172_a_3.jpg,T10_172,3,train,False,False
T10_d11_172_b_3.jpg,T10_172,3,train,False,False
T10_d11_181_a_3.jpg,T10_181,3,train,False,False
T10_d11_181_b_3.jpg,T10_181,3,train,False,False
T10_d11_186_a_3.jpg,T10_186,3,val,False,False
T10_d11_186_b_3.jpg,T10_186,3,val,False,False
T10_d11_193_a_3.jpg,T10_193,3,train,False,False
T10_d11_193_b_3.jpg,T10_193,3,train,False,False
T10_d11_194_a_3.jpg,T10_194,3,train,False,True
T10_d11_194_b_3.jpg,T10_194,3,train,False,False
T10_d11_196_a_3.jpg,T10_196,3,train,False,False
T10_d11_196_b_3.jpg,T10_196,3,train,False,False
T10_d11_202_a_3.jpg,T10_202,3,train,False,False
T10_d11_202_b_3.jpg,T10_202,3,train,False,False
T10_d11_204_a_3.jpg,T10_204,3,train,False,False
T10_d11_204_b_3.jpg,T10_204,3,train,False,False
T10_d11_206_a_3.jpg,T10_206,3,train,False,False
T10_d11_206_b_3.jpg,T10_206,3,train,False,False
T10_d11_211_a_2.jpg,T10_211,2,train,False,False
T10_d11_211_b_2.jpg,T10_211,2,train,False,False
T10_d11_213_a_3.jpg,T10_213,3,train,False,False
T10_d11_213_b_3.jpg,T10_213,3,train,False,False
T10_d11_215_a_3.jpg,T10_215,3,train,False,False
T10_d11_215_b_3.jpg,T10_215,3,train,False,False
T10_d11_217_a_2.jpg,T10_217,2,train,False,False
T10_d11_217_b_2.jpg,T10_217,2,train,False,False
T10_d11_219_a_3.jpg,T10_219,3,test,False,True
T10_d11_219_b_3.jpg,T10_219,3,test,False,False
T10_d11_220_a_3.jpg,T10_220,3,val,False,False
T10_d11_220_b_3.jpg,T10_220,3,val,False,False
T10_d11_221_a_3.jpg,T10_221,3,train,False,False
T10_d11_221_b_3.jpg,T10_221,3,train,False,False
T10_d11_223_a_2.jpg,T10_223,2,train,False,False
T10_d11_223_b_2.jpg,T10_223,2,train,False,False
T10_d11_227_a_5.jpg,T10_227,5,train,False,False
T10_d11_227_b_5.jpg,T10_227,5,train,False,False
T10_d11_229_a_3.jpg,T10_229,3,train,False,False
T10_d11_229_b_3.jpg,T10_229,3,train,False,False
T10_d11_233_a_3.jpg,T10_233,3,train,False,True
T10_d11_233_b_3.jpg,T10_233,3,train,False,False
T10_d11_234_a_3.jpg,T10_234,3,train,False,False
T10_d11_234_b_3.jpg,T10_234,3,train,False,True
T10_d11_236_a_2.jpg,T10_236,2,train,False,True
T10_d11_236_b_2.jpg,T10_236,2,train,False,False
T10_d11_237_a_3.jpg,T10_237,3,train,False,False
T10_d11_237_b_3.jpg,T10_237,3,train,False,False
T10_d11_243_a_2.jpg,T10_243,2,train,False,False
T10_d11_243_b_2.jpg,T10_243,2,train,False,False
T10_d11_245_a_3.jpg,T10_245,3,train,False,False
T10_d11_245_b_3.jpg,T10_245,3,train,False,False
T10_d11_250_a_3.jpg,T10_250,3,train,False,False
T10_d11_250_b_3.jpg,T10_250,3,train,False,False
T10_d11_252_a_2.jpg,T10_252,2,train,False,False
T10_d11_252_b_2.jpg,T10_252,2,train,False,True
T10_d11_253_a_3.jpg,T10_253,3,val,False,True
T10_d11_253_b_3.jpg,T10_253,3,val,False,False
T10_d11_254_a_3.jpg,T10_254,3,val,False,False
T10_d11_254_b_3.jpg,T10_254,3,val,False,False
T10_d11_262_a_2.jpg,T10_262,2,train,False,False
T10_d11_262_b_2.jpg,T10_262,2,train,False,False
T10_d11_266_a_3.jpg,T10_266,3,train,False,False
T10_d11_266_b_3.jpg,T10_266,3,train,False,False
T10_d11_269_a_3.jpg,T10_269,3,train,False,False
T10_d11_269_b_3.jpg,T10_269,3,train,False,True
T10_d11_274_a_3.jpg,T10_274,3,train,True,False
T10_d11_274_b_3.jpg,T10_274,3,train,True,False
T10_d11_275_a_3.jpg,T10_275,3,test,False,True
T10_d11_275_b_3.jpg,T10_275,3,test,False,False
T10_d11_276_a_2.jpg,T10_276,2,train,False,False
T10_d11_276_b_2.jpg,T10_276,2,train,False,False
T10_d11_282_a_3.jpg,T10_282,3,train,False,False
T10_d11_282_b_3.jpg,T10_282,3,train,False,False
T10_d11_283_a_4.jpg,T10_283,4,train,False,False
T10_d11_283_b_4.jpg,T10_283,4,train,False,False
T10_d11_284_a_3.jpg,T10_284,3,train,False,False
T10_d11_284_b_3.jpg,T10_284,3,train,False,False
T10_d11_290_a_4.jpg,T10_290,4,train,False,False
T10_d11_290_b_4.jpg,T10_290,4,train,False,False
T10_d11_292_a_2.jpg,T10_292,2,val,False,False
T10_d11_292_b_2.jpg,T10_292,2,val,False,False
T10_d11_294_a_4.jpg,T10_294,4,train,False,True
T10_d11_294_b_4.jpg,T10_294,4,train,False,False
T10_d11_295_a_3.jpg,T10_295,3,train,False,False
T10_d11_295_b_3.jpg,T10_295,3,train,False,False
T10_d11_296_a_3.jpg,T10_296,3,train,False,True
T10_d11_296_b_3.jpg,T10_296,3,train,False,False
T10_d11_306_a_3.jpg,T10_306,3,train,False,False
T10_d11_306_b_3.jpg,T10_306,3,train,False,False
T10_d11_310_a_3.jpg,T10_310,3,val,False,False
T10_d11_310_b_3.jpg,T10_310,3,val,False,False
T10_d11_314_a_3.jpg,T10_314,3,train,True,False
T10_d11_314_b_3.jpg,T10_314,3,train,True,False
T10_d11_315_a_2.jpg,T10_315,2,train,False,False
T10_d11_315_b_2.jpg,T10_315,2,train,False,False
T10_d11_326_a_3.jpg,T10_326,3,train,False,False
T10_d11_326_b_3.jpg,T10_326,3,train,False,False
T10_d11_327_a_3.jpg,T10_327,3,train,False,False
T10_d11_327_b_3.jpg,T10_327,3,train,False,False
T10_d11_328_a_3.jpg,T10_328,3,train,False,False
T10_d11_328_b_3.jpg,T10_328,3,train,False,False
T10_d11_330_a_2.jpg,T10_330,2,train,False,False
T10_d11_330_b_2.jpg,T10_330,2,train,False,False
T10_d11_331_a_4.jpg,T10_331,4,test,False,False
T10_d11_331_b_4.jpg,T10_331,4,test,False,False
T10_d11_333_a_3.jpg,T10_333,3,train,False,False
T10_d11_333_b_3.jpg,T10_333,3,train,False,False
T10_d11_336_a_4.jpg,T10_336,4,train,False,False
T10_d11_336_b_4.jpg,T10_336,4,train,False,False
T10_d11_337_a_3.jpg,T10_337,3,train,False,False
T10_d11_337_b_3.jpg,T10_337,3,train,False,False
T10_d11_338_a_3.jpg,T10_338,3,train,False,False
T10_d11_338_b_3.jpg,T10_338,3,train,False,False
T10_d11_349_a_3.jpg,T10_349,3,train,False,False
T10_d11_349_b_3.jpg,T10_349,3,train,False,False
T10_d11_350_a_3.jpg,T10_350,3,train,False,False
T10_d11_350_b_3.jpg,T10_350,3,train,False,False
T10_d11_351_a_2.jpg,T10_351,2,train,False,False
T10_d11_351_b_2.jpg,T10_351,2,train,False,False
T10_d11_353_a_3.jpg,T10_353,3,val,False,False
T10_d11_353_b_3.jpg,T10_353,3,val,False,False
T10_d11_355_a_3.jpg,T10_355,3,train,False,False
T10_d11_355_b_3.jpg,T10_355,3,train,False,True
T10_d11_357_a_3.jpg,T10_357,3,train,False,False
T10_d11_357_b_3.jpg,T10_357,3,train,False,False
T10_d11_366_a_3.jpg,T10_366,3,train,False,False
T10_d11_366_b_3.jpg,T10_366,3,train,False,False
T10_d11_367_a_3.jpg,T10_367,3,train,False,False
T10_d11_367_b_3.jpg,T10_367,3,train,False,False
T10_d11_368_a_3.jpg,T10_368,3,val,False,False
T10_d11_368_b_3.jpg,T10_368,3,val,False,False
T10_d11_372_a_3.jpg,T10_372,3,train,False,False
T10_d11_372_b_3.jpg,T10_372,3,train,False,False
T10_d11_375_a_3.jpg,T10_375,3,val,False,False
T10_d11_375_b_3.jpg,T10_375,3,val,False,False
T10_d11_376_a_3.jpg,T10_376,3,train,False,False
T10_d11_376_b_3.jpg,T10_376,3,train,False,False
T10_d11_377_a_3.jpg,T10_377,3,train,False,False
T10_d11_377_b_3.jpg,T10_377,3,train,False,False
T10_d11_381_a_3.jpg,T10_381,3,train,False,False
