archivo,grupo,dia,id,lado,madurez,fruto,split,anotada
T10_d03_413_a_1.jpg,T10,d03,413,a,1,T10_413,train,False
T10_d03_413_b_1.jpg,T10,d03,413,b,1,T10_413,train,False
T10_d03_414_a_1.jpg,T10,d03,414,a,1,T10_414,train,False
T10_d03_414_b_1.jpg,T10,d03,414,b,1,T10_414,train,False
T10_d03_415_a_1.jpg,T10,d03,415,a,1,T10_415,train,False
T10_d03_415_b_1.jpg,T10,d03,415,b,1,T10_415,train,False
T10_d03_420_a_1.jpg,T10,d03,420,a,1,T10_420,train,False
T10_d03_420_b_1.jpg,T10,d03,420,b,1,T10_420,train,False
T10_d03_422_a_1.jpg,T10,d03,422,a,1,T10_422,train,False
T10_d03_422_b_1.jpg,T10,d03,422,b,1,T10_422,train,False
T10_d03_425_a_1.jpg,T10,d03,425,a,1,T10_425,train,False
T10_d03_425_b_1.jpg,T10,d03,425,b,1,T10_425,train,True
T10_d03_429_a_1.jpg,T10,d03,429,a,1,T10_429,train,False
T10_d03_429_b_1.jpg,T10,d03,429,b,1,T10_429,train,False
T10_d03_430_a_1.jpg,T10,d03,430,a,1,T10_430,val,False
T10_d03_430_b_1.jpg,T10,d03,430,b,1,T10_430,val,False
T10_d03_442_a_1.jpg,T10,d03,442,a,1,T10_442,train,False
T10_d03_442_b_1.jpg,T10,d03,442,b,1,T10_442,train,False
T10_d03_444_a_1.jpg,T10,d03,444,a,1,T10_444,train,False
T10_d03_444_b_1.jpg,T10,d03,444,b,1,T10_444,train,False
T10_d03_445_a_1.jpg,T10,d03,445,a,1,T10_445,train,False
T10_d03_445_b_1.jpg,T10,d03,445,b,1,T10_445,train,True
T10_d03_446_a_1.jpg,T10,d03,446,a,1,T10_446,train,False
T10_d03_446_b_1.jpg,T10,d03,446,b,1,T10_446,train,False
T10_d03_447_a_1.jpg,T10,d03,447,a,1,T10_447,train,False
T10_d03_447_b_1.jpg,T10,d03,447,b,1,T10_447,train,False
T10_d03_448_a_1.jpg,T10,d03,448,a,1,T10_448,train,False
T10_d03_448_b_1.jpg,T10,d03,448,b,1,T10_448,train,False
T10_d03_449_a_1.jpg,T10,d03,449,a,1,T10_449,train,False
T10_d03_449_b_1.jpg,T10,d03,449,b,1,T10_449,train,False
T10_d03_450_a_1.jpg,T10,d03,450,a,1,T10_450,val,False
T10_d03_450_b_1.jpg,T10,d03,450,b,1,T10_450,val,False
T10_d03_451_a_1.jpg,T10,d03,451,a,1,T10_451,val,False
T10_d03_451_b_1.jpg,T10,d03,451,b,1,T10_451,val,False
T10_d03_452_a_1.jpg,T10,d03,452,a,1,T10_452,val,False
T10_d03_452_b_1.jpg,T10,d03,452,b,1,T10_452,val,False
T10_d03_454_a_1.jpg,T10,d03,454,a,1,T10_454,train,False
T10_d03_454_b_1.jpg,T10,d03,454,b,1,T10_454,train,False
T10_d03_458_a_1.jpg,T10,d03,458,a,1,T10_458,train,False
T10_d03_458_b_1.jpg,T10,d03,458,b,1,T10_458,train,False
T10_d03_459_a_1.jpg,T10,d03,459,a,1,T10_459,train,True
T10_d03_459_b_1.jpg,T10,d03,459,b,1,T10_459,train,False
T10_d03_470_a_1.jpg,T10,d03,470,a,1,T10_470,train,False
T10_d03_470_b_1.jpg,T10,d03,470,b,1,T10_470,train,False
T10_d03_471_a_1.jpg,T10,d03,471,a,1,T10_471,test,False
T10_d03_471_b_1.jpg,T10,d03,471,b,1,T10_471,test,False
T10_d03_475_a_1.jpg,T10,d03,475,a,1,T10_475,train,False
T10_d03_475_b_1.jpg,T10,d03,475,b,1,T10_475,train,True
T10_d03_478_a_1.jpg,T10,d03,478,a,1,T10_478,val,True
T10_d03_478_b_1.jpg,T10,d03,478,b,1,T10_478,val,False
T10_d04_002_a_1.jpg,T10,d04,002,a,1,T10_002,train,False
T10_d04_002_b_1.jpg,T10,d04,002,b,1,T10_002,train,False
T10_d04_003_a_1.jpg,T10,d04,003,a,1,T10_003,train,False
T10_d04_003_b_1.jpg,T10,d04,003,b,1,T10_003,train,False
T10_d04_007_a_1.jpg,T10,d04,007,a,1,T10_007,train,True
T10_d04_007_b_1.jpg,T10,d04,007,b,1,T10_007,train,False
T10_d04_011_a_1.jpg,T10,d04,011,a,1,T10_011,train,False
T10_d04_011_b_1.jpg,T10,d04,011,b,1,T10_011,train,False
T10_d04_012_a_1.jpg,T10,d04,012,a,1,T10_012,val,True
T10_d04_012_b_1.jpg,T10,d04,012,b,1,T10_012,val,False
T10_d04_013_a_1.jpg,T10,d04,013,a,1,T10_013,train,False
T10_d04_013_b_1.jpg,T10,d04,013,b,1,T10_013,train,True
T10_d04_014_a_1.jpg,T10,d04,014,a,1,T10_014,val,False
T10_d04_014_b_1.jpg,T10,d04,014,b,1,T10_014,val,False
T10_d04_015_a_1.jpg,T10,d04,015,a,1,T10_015,test,False
T10_d04_015_b_1.jpg,T10,d04,015,b,1,T10_015,test,False
T10_d04_018_a_1.jpg,T10,d04,018,a,1,T10_018,val,True
T10_d04_018_b_1.jpg,T10,d04,018,b,1,T10_018,val,True
T10_d04_021_a_1.jpg,T10,d04,021,a,1,T10_021,train,False
T10_d04_021_b_1.jpg,T10,d04,021,b,1,T10_021,train,False
T10_d04_022_a_1.jpg,T10,d04,022,a,1,T10_022,train,False
T10_d04_022_b_1.jpg,T10,d04,022,b,1,T10_022,train,False
T10_d04_026_a_1.jpg,T10,d04,026,a,1,T10_026,train,True
T10_d04_026_b_1.jpg,T10,d04,026,b,1,T10_026,train,False
T10_d04_027_a_1.jpg,T10,d04,027,a,1,T10_027,train,False
T10_d04_027_b_1.jpg,T10,d04,027,b,1,T10_027,train,False
T10_d04_033_a_1.jpg,T10,d04,033,a,1,T10_033,val,False
T10_d04_033_b_1.jpg,T10,d04,033,b,1,T10_033,val,False
T10_d04_034_a_1.jpg,T10,d04,034,a,1,T10_034,train,False
T10_d04_034_b_1.jpg,T10,d04,034,b,1,T10_034,train,False
T10_d04_035_a_1.jpg,T10,d04,035,a,1,T10_035,val,False
T10_d04_035_b_1.jpg,T10,d04,035,b,1,T10_035,val,False
T10_d04_037_a_1.jpg,T10,d04,037,a,1,T10_037,nuevo,False
T10_d04_037_b_1.jpg,T10,d04,037,b,1,T10_037,nuevo,False
T10_d04_038_a_1.jpg,T10,d04,038,a,1,T10_038,val,False
T10_d04_038_b_1.jpg,T10,d04,038,b,1,T10_038,val,False
T10_d04_041_a_1.jpg,T10,d04,041,a,1,T10_041,val,False
T10_d04_041_b_1.jpg,T10,d04,041,b,1,T10_041,val,False
T10_d04_045_a_1.jpg,T10,d04,045,a,1,T10_045,nuevo,False
T10_d04_045_b_1.jpg,T10,d04,045,b,1,T10_045,nuevo,False
T10_d04_046_a_1.jpg,T10,d04,046,a,1,T10_046,train,False
T10_d04_046_b_1.jpg,T10,d04,046,b,1,T10_046,train,False
T10_d04_047_a_1.jpg,T10,d04,047,a,1,T10_047,train,False
T10_d04_047_b_1.jpg,T10,d04,047,b,1,T10_047,train,True
T10_d04_048_a_1.jpg,T10,d04,048,a,1,T10_048,train,False
T10_d04_048_b_1.jpg,T10,d04,048,b,1,T10_048,train,False
T10_d04_055_a_1.jpg,T10,d04,055,a,1,T10_055,train,False
T10_d04_055_b_1.jpg,T10,d04,055,b,1,T10_055,train,False
T10_d04_058_a_1.jpg,T10,d04,058,a,1,T10_058,val,False
T10_d04_058_b_1.jpg,T10,d04,058,b,1,T10_058,val,False
T10_d04_061_a_1.jpg,T10,d04,061,a,1,T10_061,train,False
T10_d04_061_b_1.jpg,T10,d04,061,b,1,T10_061,train,False
T10_d04_067_a_1.jpg,T10,d04,067,a,1,T10_067,train,False
T10_d04_067_b_1.jpg,T10,d04,067,b,1,T10_067,train,False
T10_d04_069_a_1.jpg,T10,d04,069,a,1,T10_069,train,False
T10_d04_069_b_1.jpg,T10,d04,069,b,1,T10_069,train,True
T10_d04_072_a_1.jpg,T10,d04,072,a,1,T10_072,val,True
T10_d04_072_b_1.jpg,T10,d04,072,b,1,T10_072,val,False
T10_d04_080_a_1.jpg,T10,d04,080,a,1,T10_080,val,False
T10_d04_080_b_1.jpg,T10,d04,080,b,1,T10_080,val,False
T10_d04_083_a_1.jpg,T10,d04,083,a,1,T10_083,train,False
T10_d04_083_b_1.jpg,T10,d04,083,b,1,T10_083,train,False
T10_d04_087_a_1.jpg,T10,d04,087,a,1,T10_087,val,False
T10_d04_087_b_1.jpg,T10,d04,087,b,1,T10_087,val,True
T10_d04_089_a_1.jpg,T10,d04,089,a,1,T10_089,train,False
T10_d04_089_b_1.jpg,T10,d04,089,b,1,T10_089,train,False
T10_d04_092_a_1.jpg,T10,d04,092,a,1,T10_092,test,False
T10_d04_092_b_1.jpg,T10,d04,092,b,1,T10_092,test,False
T10_d04_093_a_1.jpg,T10,d04,093,a,1,T10_093,train,False
T10_d04_093_b_1.jpg,T10,d04,093,b,1,T10_093,train,False
T10_d04_094_a_1.jpg,T10,d04,094,a,1,T10_094,train,False
T10_d04_094_b_1.jpg,T10,d04,094,b,1,T10_094,train,False
T10_d04_096_a_1.jpg,T10,d04,096,a,1,T10_096,train,False
T10_d04_096_b_1.jpg,T10,d04,096,b,1,T10_096,train,False
T10_d04_097_a_1.jpg,T10,d04,097,a,1,T10_097,train,False
T10_d04_097_b_1.jpg,T10,d04,097,b,1,T10_097,train,False
T10_d04_098_a_1.jpg,T10,d04,098,a,1,T10_098,train,False
T10_d04_098_b_1.jpg,T10,d04,098,b,1,T10_098,train,False
T10_d04_099_a_1.jpg,T10,d04,099,a,1,T10_099,train,True
T10_d04_099_b_1.jpg,T10,d04,099,b,1,T10_099,train,False
T10_d04_100_a_1.jpg,T10,d04,100,a,1,T10_100,test,False
T10_d04_100_b_1.jpg,T10,d04,100,b,1,T10_100,test,False
T10_d04_108_a_1.jpg,T10,d04,108,a,1,T10_108,train,False
T10_d04_108_b_1.jpg,T10,d04,108,b,1,T10_108,train,False
T10_d04_110_a_1.jpg,T10,d04,110,a,1,T10_110,train,False
T10_d04_110_b_1.jpg,T10,d04,110,b,1,T10_110,train,False
T10_d04_111_a_1.jpg,T10,d04,111,a,1,T10_111,val,False
T10_d04_111_b_1.jpg,T10,d04,111,b,1,T10_111,val,False
T10_d04_113_a_1.jpg,T10,d04,113,a,1,T10_113,train,False
T10_d04_113_b_1.jpg,T10,d04,113,b,1,T10_113,train,False
T10_d04_118_a_1.jpg,T10,d04,118,a,1,T10_118,train,False
T10_d04_118_b_1.jpg,T10,d04,118,b,1,T10_118,train,False
T10_d04_122_a_1.jpg,T10,d04,122,a,1,T10_122,train,False
T10_d04_122_b_1.jpg,T10,d04,122,b,1,T10_122,train,False
T10_d04_125_a_1.jpg,T10,d04,125,a,1,T10_125,train,False
T10_d04_125_b_1.jpg,T10,d04,125,b,1,T10_125,train,False
T10_d04_128_a_1.jpg,T10,d04,128,a,1,T10_128,train,False
T10_d04_128_b_1.jpg,T10,d04,128,b,1,T10_128,train,False
T10_d04_129_a_1.jpg,T10,d04,129,a,1,T10_129,train,False
T10_d04_129_b_1.jpg,T10,d04,129,b,1,T10_129,train,False
T10_d04_130_a_1.jpg,T10,d04,130,a,1,T10_130,train,False
T10_d04_130_b_1.jpg,T10,d04,130,b,1,T10_130,train,False
T10_d04_131_a_1.jpg,T10,d04,131,a,1,T10_131,train,False
T10_d04_131_b_1.jpg,T10,d04,131,b,1,T10_131,train,False
T10_d04_133_a_1.jpg,T10,d04,133,a,1,T10_133,train,False
T10_d04_133_b_1.jpg,T10,d04,133,b,1,T10_133,train,False
T10_d04_136_a_1.jpg,T10,d04,136,a,1,T10_136,val,False
T10_d04_136_b_1.jpg,T10,d04,136,b,1,T10_136,val,False
T10_d04_138_a_1.jpg,T10,d04,138,a,1,T10_138,train,False
T10_d04_138_b_1.jpg,T10,d04,138,b,1,T10_138,train,False
T10_d04_145_a_1.jpg,T10,d04,145,a,1,T10_145,train,False
T10_d04_145_b_1.jpg,T10,d04,145,b,1,T10_145,train,False
T10_d04_148_a_1.jpg,T10,d04,148,a,1,T10_148,nuevo,False
T10_d04_148_b_1.jpg,T10,d04,148,b,1,T10_148,nuevo,False
T10_d04_149_a_1.jpg,T10,d04,149,a,1,T10_149,train,False
T10_d04_149_b_1.jpg,T10,d04,149,b,1,T10_149,train,False
T10_d04_152_a_1.jpg,T10,d04,152,a,1,T10_152,train,False
T10_d04_152_b_1.jpg,T10,d04,152,b,1,T10_152,train,False
T10_d04_156_a_1.jpg,T10,d04,156,a,1,T10_156,train,False
T10_d04_156_b_1.jpg,T10,d04,156,b,1,T10_156,train,True
T10_d04_162_a_1.jpg,T10,d04,162,a,1,T10_162,test,False
T10_d04_162_b_1.jpg,T10,d04,162,b,1,T10_162,test,False
T10_d04_163_a_1.jpg,T10,d04,163,a,1,T10_163,train,False
T10_d04_163_b_1.jpg,T10,d04,163,b,1,T10_163,train,False
T10_d04_165_a_1.jpg,T10,d04,165,a,1,T10_165,train,False
T10_d04_165_b_1.jpg,T10,d04,165,b,1,T10_165,train,False
T10_d04_166_a_1.jpg,T10,d04,166,a,1,T10_166,train,False
T10_d04_166_b_1.jpg,T10,d04,166,b,1,T10_166,train,False
T10_d04_167_a_1.jpg,T10,d04,167,a,1,T10_167,train,False
T10_d04_167_b_1.jpg,T10,d04,167,b,1,T10_167,train,False
T10_d04_168_a_1.jpg,T10,d04,168,a,1,T10_168,train,False
T10_d04_168_b_1.jpg,T10,d04,168,b,1,T10_168,train,False
T10_d04_172_a_1.jpg,T10,d04,172,a,1,T10_172,train,False
T10_d04_172_b_1.jpg,T10,d04,172,b,1,T10_172,train,False
T10_d04_180_a_1.jpg,T10,d04,180,a,1,T10_180,nuevo,False
T10_d04_180_b_1.jpg,T10,d04,180,b,1,T10_180,nuevo,False
T10_d04_181_a_1.jpg,T10,d04,181,a,1,T10_181,train,False
T10_d04_181_b_1.jpg,T10,d04,181,b,1,T10_181,train,False
T10_d04_186_a_1.jpg,T10,d04,186,a,1,T10_186,val,False
T10_d04_186_b_1.jpg,T10,d04,186,b,1,T10_186,val,False
T10_d04_193_a_1.jpg,T10,d04,193,a,1,T10_193,train,False
T10_d04_193_b_1.jpg,T10,d04,193,b,1,T10_193,train,False
T10_d04_194_a_1.jpg,T10,d04,194,a,1,T10_194,train,False
T10_d04_194_b_1.jpg,T10,d04,194,b,1,T10_194,train,False
T10_d04_196_a_1.jpg,T10,d04,196,a,1,T10_196,train,False
T10_d04_196_b_1.jpg,T10,d04,196,b,1,T10_196,train,False
T10_d04_202_a_1.jpg,T10,d04,202,a,1,T10_202,train,False
T10_d04_202_b_1.jpg,T10,d04,202,b,1,T10_202,train,False
T10_d04_204_a_1.jpg,T10,d04,204,a,1,T10_204,train,False
T10_d04_204_b_1.jpg,T10,d04,204,b,1,T10_204,train,False
T10_d04_206_a_1.jpg,T10,d04,206,a,1,T10_206,train,False
T10_d04_206_b_1.jpg,T10,d04,206,b,1,T10_206,train,False
T10_d04_211_a_1.jpg,T10,d04,211,a,1,T10_211,train,False
T10_d04_211_b_1.jpg,T10,d04,211,b,1,T10_211,train,False
T10_d04_213_a_1.jpg,T10,d04,213,a,1,T10_213,train,False
T10_d04_213_b_1.jpg,T10,d04,213,b,1,T10_213,train,False
T10_d04_215_a_1.jpg,T10,d04,215,a,1,T10_215,train,False
T10_d04_215_b_1.jpg,T10,d04,215,b,1,T10_215,train,False
T10_d04_217_a_1.jpg,T10,d04,217,a,1,T10_217,train,False
T10_d04_217_b_1.jpg,T10,d04,217,b,1,T10_217,train,False
T10_d04_219_a_1.jpg,T10,d04,219,a,1,T10_219,test,False
T10_d04_219_b_1.jpg,T10,d04,219,b,1,T10_219,test,False
T10_d04_220_a_1.jpg,T10,d04,220,a,1,T10_220,val,False
T10_d04_220_b_1.jpg,T10,d04,220,b,1,T10_220,val,False
T10_d04_221_a_1.jpg,T10,d04,221,a,1,T10_221,train,False
T10_d04_221_b_1.jpg,T10,d04,221,b,1,T10_221,train,False
T10_d04_223_a_1.jpg,T10,d04,223,a,1,T10_223,train,False
T10_d04_223_b_1.jpg,T10,d04,223,b,1,T10_223,train,False
T10_d04_227_a_3.jpg,T10,d04,227,a,3,T10_227,train,False
T10_d04_227_b_3.jpg,T10,d04,227,b,3,T10_227,train,False
T10_d04_229_a_1.jpg,T10,d04,229,a,1,T10_229,train,False
T10_d04_229_b_1.jpg,T10,d04,229,b,1,T10_229,train,False
T10_d04_233_a_1.jpg,T10,d04,233,a,1,T10_233,train,False
T10_d04_233_b_1.jpg,T10,d04,233,b,1,T10_233,train,False
T10_d04_234_a_1.jpg,T10,d04,234,a,1,T10_234,train,False
T10_d04_234_b_1.jpg,T10,d04,234,b,1,T10_234,train,False
T10_d04_236_a_1.jpg,T10,d04,236,a,1,T10_236,train,False
T10_d04_236_b_1.jpg,T10,d04,236,b,1,T10_236,train,False
T10_d04_237_a_1.jpg,T10,d04,237,a,1,T10_237,train,False
T10_d04_237_b_1.jpg,T10,d04,237,b,1,T10_237,train,False
T10_d04_243_a_1.jpg,T10,d04,243,a,1,T10_243,train,False
T10_d04_243_b_1.jpg,T10,d04,243,b,1,T10_243,train,False
T10_d04_245_a_1.jpg,T10,d04,245,a,1,T10_245,train,False
T10_d04_245_b_1.jpg,T10,d04,245,b,1,T10_245,train,False
T10_d04_250_a_1.jpg,T10,d04,250,a,1,T10_250,train,False
T10_d04_250_b_1.jpg,T10,d04,250,b,1,T10_250,train,False
T10_d04_252_a_1.jpg,T10,d04,252,a,1,T10_252,train,False
T10_d04_252_b_1.jpg,T10,d04,252,b,1,T10_252,train,False
T10_d04_253_a_1.jpg,T10,d04,253,a,1,T10_253,val,False
T10_d04_253_b_1.jpg,T10,d04,253,b,1,T10_253,val,False
T10_d04_254_a_1.jpg,T10,d04,254,a,1,T10_254,val,False
T10_d04_254_b_1.jpg,T10,d04,254,b,1,T10_254,val,False
T10_d04_262_a_1.jpg,T10,d04,262,a,1,T10_262,train,False
T10_d04_262_b_1.jpg,T10,d04,262,b,1,T10_262,train,False
T10_d04_266_a_1.jpg,T10,d04,266,a,1,T10_266,train,False
T10_d04_266_b_1.jpg,T10,d04,266,b,1,T10_266,train,False
T10_d04_269_a_1.jpg,T10,d04,269,a,1,T10_269,train,False
T10_d04_269_b_1.jpg,T10,d04,269,b,1,T10_269,train,False
T10_d04_274_a_1.jpg,T10,d04,274,a,1,T10_274,nuevo,False
T10_d04_274_b_1.jpg,T10,d04,274,b,1,T10_274,nuevo,False
T10_d04_275_a_1.jpg,T10,d04,275,a,1,T10_275,test,False
T10_d04_275_b_1.jpg,T10,d04,275,b,1,T10_275,test,False
T10_d04_276_a_1.jpg,T10,d04,276,a,1,T10_276,train,False
T10_d04_276_b_1.jpg,T10,d04,276,b,1,T10_276,train,False
T10_d04_282_a_1.jpg,T10,d04,282,a,1,T10_282,train,False
T10_d04_282_b_1.jpg,T10,d04,282,b,1,T10_282,train,False
T10_d04_283_a_1.jpg,T10,d04,283,a,1,T10_283,train,False
T10_d04_283_b_1.jpg,T10,d04,283,b,1,T10_283,train,False
T10_d04_284_a_2.jpg,T10,d04,284,a,2,T10_284,train,False
T10_d04_284_b_2.jpg,T10,d04,284,b,2,T10_284,train,True
T10_d04_290_a_1.jpg,T10,d04,290,a,1,T10_290,train,False
T10_d04_290_b_1.jpg,T10,d04,290,b,1,T10_290,train,True
T10_d04_292_a_1.jpg,T10,d04,292,a,1,T10_292,val,False
T10_d04_292_b_1.jpg,T10,d04,292,b,1,T10_292,val,False
T10_d04_294_a_1.jpg,T10,d04,294,a,1,T10_294,train,False
T10_d04_294_b_1.jpg,T10,d04,294,b,1,T10_294,train,True
T10_d04_295_a_1.jpg,T10,d04,295,a,1,T10_295,train,False
T10_d04_295_b_1.jpg,T10,d04,295,b,1,T10_295,train,False
T10_d04_296_a_1.jpg,T10,d04,296,a,1,T10_296,train,False
T10_d04_296_b_1.jpg,T10,d04,296,b,1,T10_296,train,False
T10_d04_298_a_1.jpg,T10,d04,298,a,1,T10_298,nuevo,False
T10_d04_298_b_1.jpg,T10,d04,298,b,1,T10_298,nuevo,False
T10_d04_306_a_1.jpg,T10,d04,306,a,1,T10_306,train,False
T10_d04_306_b_1.jpg,T10,d04,306,b,1,T10_306,train,False
T10_d04_310_a_1.jpg,T10,d04,310,a,1,T10_310,val,False
T10_d04_310_b_1.jpg,T10,d04,310,b,1,T10_310,val,False
T10_d04_314_a_1.jpg,T10,d04,314,a,1,T10_314,nuevo,False
T10_d04_314_b_1.jpg,T10,d04,314,b,1,T10_314,nuevo,False
T10_d04_315_a_1.jpg,T10,d04,315,a,1,T10_315,train,False
T10_d04_315_b_1.jpg,T10,d04,315,b,1,T10_315,train,False
T10_d04_325_a_1.jpg,T10,d04,325,a,1,T10_325,train,False
T10_d04_325_b_1.jpg,T10,d04,325,b,1,T10_325,train,False
T10_d04_326_a_1.jpg,T10,d04,326,a,1,T10_326,train,False
T10_d04_326_b_1.jpg,T10,d04,326,b,1,T10_326,train,False
T10_d04_327_a_1.jpg,T10,d04,327,a,1,T10_327,train,False
T10_d04_327_b_1.jpg,T10,d04,327,b,1,T10_327,train,False
T10_d04_328_a_1.jpg,T10,d04,328,a,1,T10_328,train,False
T10_d04_328_b_1.jpg,T10,d04,328,b,1,T10_328,train,False
T10_d04_330_a_1.jpg,T10,d04,330,a,1,T10_330,train,False
T10_d04_330_b_1.jpg,T10,d04,330,b,1,T10_330,train,False
T10_d04_331_a_1.jpg,T10,d04,331,a,1,T10_331,test,False
T10_d04_331_b_1.jpg,T10,d04,331,b,1,T10_331,test,False
T10_d04_333_a_1.jpg,T10,d04,333,a,1,T10_333,train,False
T10_d04_333_b_1.jpg,T10,d04,333,b,1,T10_333,train,False
T10_d04_336_a_1.jpg,T10,d04,336,a,1,T10_336,train,False
T10_d04_336_b_1.jpg,T10,d04,336,b,1,T10_336,train,False
T10_d04_337_a_1.jpg,T10,d04,337,a,1,T10_337,train,False
T10_d04_337_b_1.jpg,T10,d04,337,b,1,T10_337,train,False
T10_d04_338_a_1.jpg,T10,d04,338,a,1,T10_338,train,False
T10_d04_338_b_1.jpg,T10,d04,338,b,1,T10_338,train,False
T10_d04_349_a_1.jpg,T10,d04,349,a,1,T10_349,train,False
T10_d04_349_b_1.jpg,T10,d04,349,b,1,T10_349,train,True
T10_d04_350_a_1.jpg,T10,d04,350,a,1,T10_350,train,False
T10_d04_350_b_1.jpg,T10,d04,350,b,1,T10_350,train,False
T10_d04_351_a_1.jpg,T10,d04,351,a,1,T10_351,train,False
T10_d04_351_b_1.jpg,T10,d04,351,b,1,T10_351,train,False
T10_d04_353_a_1.jpg,T10,d04,353,a,1,T10_353,val,False
T10_d04_353_b_1.jpg,T10,d04,353,b,1,T10_353,val,False
T10_d04_355_a_1.jpg,T10,d04,355,a,1,T10_355,train,False
T10_d04_355_b_1.jpg,T10,d04,355,b,1,T10_355,train,False
T10_d04_357_a_1.jpg,T10,d04,357,a,1,T10_357,train,True
T10_d04_357_b_1.jpg,T10,d04,357,b,1,T10_357,train,False
T10_d04_358_a_1.jpg,T10,d04,358,a,1,T10_358,nuevo,False
T10_d04_358_b_1.jpg,T10,d04,358,b,1,T10_358,nuevo,False
T10_d04_365_a_1.jpg,T10,d04,365,a,1,T10_365,train,False
T10_d04_365_b_1.jpg,T10,d04,365,b,1,T10_365,train,False
T10_d04_366_a_1.jpg,T10,d04,366,a,1,T10_366,train,False
T10_d04_366_b_1.jpg,T10,d04,366,b,1,T10_366,train,False
T10_d04_367_a_1.jpg,T10,d04,367,a,1,T10_367,train,False
T10_d04_367_b_1.jpg,T10,d04,367,b,1,T10_367,train,False
T10_d04_368_a_1.jpg,T10,d04,368,a,1,T10_368,val,False
T10_d04_368_b_1.jpg,T10,d04,368,b,1,T10_368,val,False
T10_d04_372_a_1.jpg,T10,d04,372,a,1,T10_372,train,False
T10_d04_372_b_1.jpg,T10,d04,372,b,1,T10_372,train,False
T10_d04_373_a_1.jpg,T10,d04,373,a,1,T10_373,val,False
T10_d04_373_b_1.jpg,T10,d04,373,b,1,T10_373,val,True
T10_d04_375_a_1.jpg,T10,d04,375,a,1,T10_375,val,False
T10_d04_375_b_1.jpg,T10,d04,375,b,1,T10_375,val,False
T10_d04_376_a_1.jpg,T10,d04,376,a,1,T10_376,train,False
T10_d04_376_b_1.jpg,T10,d04,376,b,1,T10_376,train,False
T10_d04_377_a_1.jpg,T10,d04,377,a,1,T10_377,train,False
T10_d04_377_b_1.jpg,T10,d04,377,b,1,T10_377,train,False
T10_d04_381_a_1.jpg,T10,d04,381,a,1,T10_381,train,False
T10_d04_381_b_1.jpg,T10,d04,381,b,1,T10_381,train,False
T10_d04_382_a_1.jpg,T10,d04,382,a,1,T10_382,train,False
T10_d04_382_b_1.jpg,T10,d04,382,b,1,T10_382,train,False
T10_d04_385_a_1.jpg,T10,d04,385,a,1,T10_385,val,False
T10_d04_385_b_1.jpg,T10,d04,385,b,1,T10_385,val,False
T10_d04_387_a_1.jpg,T10,d04,387,a,1,T10_387,train,False
T10_d04_387_b_1.jpg,T10,d04,387,b,1,T10_387,train,False
T10_d04_392_a_1.jpg,T10,d04,392,a,1,T10_392,test,True
T10_d04_392_b_1.jpg,T10,d04,392,b,1,T10_392,test,False
T10_d04_393_a_1.jpg,T10,d04,393,a,1,T10_393,val,False
T10_d04_393_b_1.jpg,T10,d04,393,b,1,T10_393,val,False
T10_d04_395_a_1.jpg,T10,d04,395,a,1,T10_395,test,False
T10_d04_395_b_1.jpg,T10,d04,395,b,1,T10_395,test,False
T10_d04_398_a_1.jpg,T10,d04,398,a,1,T10_398,val,False
T10_d04_398_b_1.jpg,T10,d04,398,b,1,T10_398,val,False
T10_d04_399_a_1.jpg,T10,d04,399,a,1,T10_399,val,False
T10_d04_399_b_1.jpg,T10,d04,399,b,1,T10_399,val,False
T10_d04_400_a_1.jpg,T10,d04,400,a,1,T10_400,train,False
T10_d04_400_b_1.jpg,T10,d04,400,b,1,T10_400,train,False
T10_d04_401_a_1.jpg,T10,d04,401,a,1,T10_401,train,False
T10_d04_401_b_1.jpg,T10,d04,401,b,1,T10_401,train,False
T10_d04_402_a_1.jpg,T10,d04,402,a,1,T10_402,val,True
T10_d04_402_b_1.jpg,T10,d04,402,b,1,T10_402,val,False
T10_d04_405_a_1.jpg,T10,d04,405,a,1,T10_405,train,False
T10_d04_405_b_1.jpg,T10,d04,405,b,1,T10_405,train,False
T10_d04_406_a_1.jpg,T10,d04,406,a,1,T10_406,val,False
T10_d04_406_b_1.jpg,T10,d04,406,b,1,T10_406,val,False
T10_d04_408_a_1.jpg,T10,d04,408,a,1,T10_408,train,False
T10_d04_408_b_1.jpg,T10,d04,408,b,1,T10_408,train,False
T10_d04_410_a_1.jpg,T10,d04,410,a,1,T10_410,train,False
T10_d04_410_b_1.jpg,T10,d04,410,b,1,T10_410,train,False
T10_d04_411_a_1.jpg,T10,d04,411,a,1,T10_411,val,False
T10_d04_411_b_1.jpg,T10,d04,411,b,1,T10_411,val,False
T10_d04_413_a_1.jpg,T10,d04,413,a,1,T10_413,train,False
T10_d04_413_b_1.jpg,T10,d04,413,b,1,T10_413,train,False
T10_d04_414_a_1.jpg,T10,d04,414,a,1,T10_414,train,False
T10_d04_414_b_1.jpg,T10,d04,414,b,1,T10_414,train,True
T10_d04_415_a_1.jpg,T10,d04,415,a,1,T10_415,train,False
T10_d04_415_b_1.jpg,T10,d04,415,b,1,T10_415,train,False
T10_d04_420_a_1.jpg,T10,d04,420,a,1,T10_420,train,False
T10_d04_420_b_1.jpg,T10,d04,420,b,1,T10_420,train,False
T10_d04_422_a_1.jpg,T10,d04,422,a,1,T10_422,train,False
T10_d04_422_b_1.jpg,T10,d04,422,b,1,T10_422,train,False
